method,power,fdp,seedB
vanilla,0.86,0.14,1
multiple,0.68,0,1
vanilla,0.8,0.2,2
multiple,0.7,0,2
vanilla,0.82,0.22641509433962265,3
multiple,0.66,0,3
vanilla,0.78,0.23529411764705882,4
multiple,0.6,0,4
vanilla,0.22,0,5
multiple,0.66,0,5
vanilla,0.76,0.07317073170731707,6
multiple,0.64,0,6
vanilla,0.72,0.05263157894736842,7
multiple,0.66,0,7
vanilla,0.78,0.07142857142857142,8
multiple,0.68,0,8
vanilla,0.68,0.02857142857142857,9
multiple,0.66,0,9
vanilla,0.76,0.09523809523809523,10
multiple,0.58,0,10
vanilla,0.72,0.1,11
multiple,0.68,0,11
vanilla,0.8,0.24528301886792453,12
multiple,0.66,0,12
vanilla,0.84,0.06666666666666667,13
multiple,0.64,0,13
vanilla,0.58,0.03333333333333333,14
multiple,0.7,0,14
vanilla,0.8,0.06976744186046512,15
multiple,0.76,0,15
vanilla,0.56,0,16
multiple,0.68,0,16
vanilla,0.82,0.10869565217391304,17
multiple,0.54,0,17
vanilla,0.86,0.17307692307692307,18
multiple,0.64,0,18
vanilla,0.6,0.0625,19
multiple,0.68,0,19
vanilla,0.76,0.07317073170731707,20
multiple,0.64,0,20
