method,power,fdp,seedB
vanilla,0.96,0.2,1
multiple,0.96,0.02040816326530612,1
vanilla,0.92,0.11538461538461539,2
multiple,0.96,0.02040816326530612,2
vanilla,0.96,0.07692307692307693,3
multiple,0.96,0.02040816326530612,3
vanilla,0.96,0.1724137931034483,4
multiple,0.96,0,4
vanilla,0.96,0.14285714285714285,5
multiple,0.96,0.02040816326530612,5
vanilla,0.96,0.058823529411764705,6
multiple,0.96,0.02040816326530612,6
vanilla,0.96,0.15789473684210525,7
multiple,0.96,0.02040816326530612,7
vanilla,0.98,0.20967741935483872,8
multiple,0.96,0.02040816326530612,8
vanilla,0.94,0.0784313725490196,9
multiple,0.96,0.02040816326530612,9
vanilla,0.98,0.07547169811320754,10
multiple,0.96,0.02040816326530612,10
vanilla,0.92,0.041666666666666664,11
multiple,0.96,0.02040816326530612,11
vanilla,0.9,0.0425531914893617,12
multiple,0.96,0,12
vanilla,0.98,0.125,13
multiple,0.96,0.02040816326530612,13
vanilla,0.96,0.14285714285714285,14
multiple,0.96,0,14
vanilla,0.96,0.12727272727272726,15
multiple,0.96,0.02040816326530612,15
vanilla,0.98,0.10909090909090909,16
multiple,0.96,0.02040816326530612,16
vanilla,0.98,0.18333333333333332,17
multiple,0.96,0.02040816326530612,17
vanilla,0.94,0.16071428571428573,18
multiple,0.96,0,18
vanilla,0.96,0.14285714285714285,19
multiple,0.96,0,19
vanilla,0.96,0.1864406779661017,20
multiple,0.96,0.02040816326530612,20
