method,power,fdp,seedB
vanilla,0.6,0.0625,1
multiple,0.48,0,1
vanilla,0.72,0.14285714285714285,2
multiple,0.5,0,2
vanilla,0.46,0,3
multiple,0.5,0,3
vanilla,0.56,0.0967741935483871,4
multiple,0.52,0,4
vanilla,0.5,0,5
multiple,0.52,0,5
vanilla,0.68,0.05555555555555555,6
multiple,0.5,0,6
vanilla,0.5,0.038461538461538464,7
multiple,0.52,0,7
vanilla,0.64,0.13513513513513514,8
multiple,0.48,0,8
vanilla,0.68,0.15,9
multiple,0.5,0,9
vanilla,0.6,0.0625,10
multiple,0.52,0.037037037037037035,10
vanilla,0.72,0.16279069767441862,11
multiple,0.46,0,11
vanilla,0.58,0.03333333333333333,12
multiple,0.5,0,12
vanilla,0.58,0.12121212121212122,13
multiple,0.5,0,13
vanilla,0.66,0.175,14
multiple,0.52,0.037037037037037035,14
vanilla,0.62,0.06060606060606061,15
multiple,0.52,0.037037037037037035,15
vanilla,0.56,0.0967741935483871,16
multiple,0.48,0,16
vanilla,0.58,0.06451612903225806,17
multiple,0.48,0,17
vanilla,0.46,0.041666666666666664,18
multiple,0.48,0,18
vanilla,0.64,0.1111111111111111,19
multiple,0.48,0,19
vanilla,0.7,0.16666666666666666,20
multiple,0.48,0,20
