method,power,fdp,seedB
vanilla,0.46,0.09803921568627451,1
multiple,0.32,0.058823529411764705,1
vanilla,0.41,0.08888888888888889,2
multiple,0.29,0.03333333333333333,2
vanilla,0.51,0.19047619047619047,3
multiple,0.34,0.02857142857142857,3
vanilla,0.38,0.07317073170731707,4
multiple,0.32,0.030303030303030304,4
vanilla,0.27,0.1,5
multiple,0.32,0.030303030303030304,5
vanilla,0.38,0.05,6
multiple,0.34,0.05555555555555555,6
vanilla,0.38,0.07317073170731707,7
multiple,0.35,0.05405405405405406,7
vanilla,0.59,0.16901408450704225,8
multiple,0.33,0.05714285714285714,8
vanilla,0.39,0.09302325581395349,9
multiple,0.35,0.05405405405405406,9
vanilla,0.44,0.16981132075471697,10
multiple,0.36,0.02702702702702703,10
vanilla,0.53,0.208955223880597,11
multiple,0.39,0.04878048780487805,11
vanilla,0.49,0.125,12
multiple,0.27,0.03571428571428571,12
vanilla,0.44,0.15384615384615385,13
multiple,0.32,0.030303030303030304,13
vanilla,0.44,0.16981132075471697,14
multiple,0.33,0.029411764705882353,14
vanilla,0.42,0.06666666666666667,15
multiple,0.28,0.034482758620689655,15
vanilla,0.29,0.03333333333333333,16
multiple,0.38,0.05,16
vanilla,0.4,0.09090909090909091,17
multiple,0.3,0.03225806451612903,17
vanilla,0.51,0.15,18
multiple,0.34,0.05555555555555555,18
vanilla,0.35,0.14634146341463414,19
multiple,0.34,0.05555555555555555,19
vanilla,0.51,0.203125,20
multiple,0.39,0.04878048780487805,20
