method,power,fdp,seedB
vanilla,0.71,0.013888888888888888,1
multiple,0.72,0.0136986301369863,1
vanilla,0.85,0.16666666666666666,2
multiple,0.73,0.013513513513513514,2
vanilla,0.7,0,3
multiple,0.74,0,3
vanilla,0.67,0.04285714285714286,4
multiple,0.74,0.013333333333333334,4
vanilla,0.65,0.029850746268656716,5
multiple,0.66,0,5
vanilla,0.68,0.02857142857142857,6
multiple,0.71,0,6
vanilla,0.71,0.0273972602739726,7
multiple,0.7,0,7
vanilla,0.69,0.041666666666666664,8
multiple,0.72,0,8
vanilla,0.77,0.04938271604938271,9
multiple,0.72,0,9
vanilla,0.68,0.04225352112676056,10
multiple,0.71,0,10
vanilla,0.83,0.10752688172043011,11
multiple,0.69,0,11
vanilla,0.83,0.08791208791208792,12
multiple,0.7,0,12
vanilla,0.79,0.08139534883720931,13
multiple,0.69,0,13
vanilla,0.64,0.030303030303030304,14
multiple,0.66,0,14
vanilla,0.71,0,15
multiple,0.67,0,15
vanilla,0.66,0.043478260869565216,16
multiple,0.69,0,16
vanilla,0.82,0.0989010989010989,17
multiple,0.67,0,17
vanilla,0.84,0.0967741935483871,18
multiple,0.71,0,18
vanilla,0.65,0.015151515151515152,19
multiple,0.72,0,19
vanilla,0.82,0.07865168539325842,20
multiple,0.71,0,20
