method,power,fdp,seedB
vanilla,0.39,0.025,1
multiple,0.48,0.058823529411764705,1
vanilla,0.61,0.1643835616438356,2
multiple,0.45,0,2
vanilla,0.56,0.125,3
multiple,0.4,0,3
vanilla,0.61,0.12857142857142856,4
multiple,0.46,0.02127659574468085,4
vanilla,0.49,0.057692307692307696,5
multiple,0.44,0.022222222222222223,5
vanilla,0.7,0.1566265060240964,6
multiple,0.46,0.02127659574468085,6
vanilla,0.67,0.1625,7
multiple,0.45,0.0425531914893617,7
vanilla,0.55,0.09836065573770492,8
multiple,0.44,0.06382978723404255,8
vanilla,0.66,0.18518518518518517,9
multiple,0.45,0.0625,9
vanilla,0.46,0.041666666666666664,10
multiple,0.46,0.061224489795918366,10
vanilla,0.41,0.06818181818181818,11
multiple,0.48,0.04,11
vanilla,0.46,0.08,12
multiple,0.47,0.06,12
vanilla,0.57,0.08064516129032258,13
multiple,0.47,0.04081632653061224,13
vanilla,0.46,0.02127659574468085,14
multiple,0.44,0,14
vanilla,0.66,0.14285714285714285,15
multiple,0.44,0.022222222222222223,15
vanilla,0.48,0.09433962264150944,16
multiple,0.48,0.058823529411764705,16
vanilla,0.66,0.13157894736842105,17
multiple,0.43,0,17
vanilla,0.58,0.07936507936507936,18
multiple,0.47,0.06,18
vanilla,0.56,0.125,19
multiple,0.46,0.041666666666666664,19
vanilla,0.56,0.0967741935483871,20
multiple,0.49,0.057692307692307696,20
