method,power,fdp,seedB
vanilla,0.55,0.08333333333333333,1
multiple,0.54,0.05263157894736842,1
vanilla,0.6,0.11764705882352941,2
multiple,0.53,0.05357142857142857,2
vanilla,0.47,0.09615384615384616,3
multiple,0.5,0.05660377358490566,3
vanilla,0.62,0.18421052631578946,4
multiple,0.49,0.057692307692307696,4
vanilla,0.42,0.045454545454545456,5
multiple,0.5,0.05660377358490566,5
vanilla,0.51,0.08928571428571429,6
multiple,0.55,0.05172413793103448,6
vanilla,0.59,0.06349206349206349,7
multiple,0.45,0.0425531914893617,7
vanilla,0.53,0.07017543859649122,8
multiple,0.49,0.057692307692307696,8
vanilla,0.6,0.11764705882352941,9
multiple,0.48,0.058823529411764705,9
vanilla,0.57,0.09523809523809523,10
multiple,0.5,0.05660377358490566,10
vanilla,0.39,0.04878048780487805,11
multiple,0.49,0.057692307692307696,11
vanilla,0.56,0.06666666666666667,12
multiple,0.51,0.05555555555555555,12
vanilla,0.66,0.0958904109589041,13
multiple,0.52,0.05454545454545454,13
vanilla,0.62,0.08823529411764706,14
multiple,0.49,0.057692307692307696,14
vanilla,0.66,0.13157894736842105,15
multiple,0.49,0.057692307692307696,15
vanilla,0.58,0.14705882352941177,16
multiple,0.5,0.05660377358490566,16
vanilla,0.58,0.06451612903225806,17
multiple,0.52,0.05454545454545454,17
vanilla,0.54,0.05263157894736842,18
multiple,0.53,0.05357142857142857,18
vanilla,0.62,0.18421052631578946,19
multiple,0.54,0.05263157894736842,19
vanilla,0.49,0.07547169811320754,20
multiple,0.53,0.05357142857142857,20
