method,power,fdp,seedB
vanilla,0.92,0.061224489795918366,1
multiple,0.92,0.010752688172043012,1
vanilla,0.9,0.03225806451612903,2
multiple,0.93,0.010638297872340425,2
vanilla,0.95,0.08653846153846154,3
multiple,0.92,0,3
vanilla,0.96,0.13513513513513514,4
multiple,0.95,0.020618556701030927,4
vanilla,0.95,0.11214953271028037,5
multiple,0.94,0.010526315789473684,5
vanilla,0.95,0.0594059405940594,6
multiple,0.94,0.010526315789473684,6
vanilla,0.95,0.13636363636363635,7
multiple,0.94,0.020833333333333332,7
vanilla,0.92,0.05154639175257732,8
multiple,0.92,0,8
vanilla,0.94,0.0784313725490196,9
multiple,0.94,0.010526315789473684,9
vanilla,0.91,0.042105263157894736,10
multiple,0.92,0.010752688172043012,10
vanilla,0.96,0.12727272727272726,11
multiple,0.91,0,11
vanilla,0.89,0.02197802197802198,12
multiple,0.92,0.010752688172043012,12
vanilla,0.92,0.031578947368421054,13
multiple,0.92,0,13
vanilla,0.89,0.05319148936170213,14
multiple,0.93,0.021052631578947368,14
vanilla,0.96,0.06796116504854369,15
multiple,0.94,0.010526315789473684,15
vanilla,0.9,0.09090909090909091,16
multiple,0.91,0.010869565217391304,16
vanilla,0.88,0.022222222222222223,17
multiple,0.95,0.010416666666666666,17
vanilla,0.87,0.011363636363636364,18
multiple,0.91,0,18
vanilla,0.97,0.12612612612612611,19
multiple,0.93,0,19
vanilla,0.88,0.03296703296703297,20
multiple,0.94,0.020833333333333332,20
