method,power,fdp,seedB
vanilla,0.99,0.1,1
multiple,1,0.047619047619047616,1
vanilla,0.95,0.10377358490566038,2
multiple,1,0.038461538461538464,2
vanilla,0.98,0.08411214953271028,3
multiple,1,0.038461538461538464,3
vanilla,0.99,0.13157894736842105,4
multiple,1,0.05660377358490566,4
vanilla,0.99,0.12389380530973451,5
multiple,1,0.05660377358490566,5
vanilla,0.98,0.14782608695652175,6
multiple,0.99,0.029411764705882353,6
vanilla,1,0.10714285714285714,7
multiple,1,0.047619047619047616,7
vanilla,1,0.05660377358490566,8
multiple,1,0.038461538461538464,8
vanilla,0.99,0.1,9
multiple,1,0.05660377358490566,9
vanilla,0.99,0.0660377358490566,10
multiple,1,0.05660377358490566,10
vanilla,0.97,0.05825242718446602,11
multiple,1,0.05660377358490566,11
vanilla,0.99,0.16806722689075632,12
multiple,1,0.02912621359223301,12
vanilla,0.99,0.09174311926605505,13
multiple,1,0.038461538461538464,13
vanilla,0.98,0.09259259259259259,14
multiple,1,0.05660377358490566,14
vanilla,0.99,0.18181818181818182,15
multiple,1,0.05660377358490566,15
vanilla,0.98,0.13274336283185842,16
multiple,1,0.047619047619047616,16
vanilla,1,0.05660377358490566,17
multiple,1,0.02912621359223301,17
vanilla,1,0.12280701754385964,18
multiple,1,0.038461538461538464,18
vanilla,1,0.09090909090909091,19
multiple,1,0.02912621359223301,19
vanilla,0.97,0.0761904761904762,20
multiple,1,0.038461538461538464,20
