method,power,fdp,seedB
vanilla,0.59,0.09230769230769231,1
multiple,0.49,0.057692307692307696,1
vanilla,0.43,0.0851063829787234,2
multiple,0.5,0.09090909090909091,2
vanilla,0.6,0.16666666666666666,3
multiple,0.53,0.08620689655172414,3
vanilla,0.56,0.1111111111111111,4
multiple,0.46,0.08,4
vanilla,0.46,0.09803921568627451,5
multiple,0.48,0.07692307692307693,5
vanilla,0.65,0.08450704225352113,6
multiple,0.51,0.08928571428571429,6
vanilla,0.6,0.1780821917808219,7
multiple,0.51,0.08928571428571429,7
vanilla,0.61,0.1643835616438356,8
multiple,0.52,0.08771929824561403,8
vanilla,0.54,0.15625,9
multiple,0.48,0.09433962264150944,9
vanilla,0.6,0.1891891891891892,10
multiple,0.39,0.07142857142857142,10
vanilla,0.61,0.17567567567567569,11
multiple,0.51,0.08928571428571429,11
vanilla,0.56,0.15151515151515152,12
multiple,0.48,0.09433962264150944,12
vanilla,0.59,0.14492753623188406,13
multiple,0.46,0.08,13
vanilla,0.44,0.08333333333333333,14
multiple,0.49,0.07547169811320754,14
vanilla,0.62,0.1506849315068493,15
multiple,0.52,0.08771929824561403,15
vanilla,0.61,0.12857142857142856,16
multiple,0.53,0.07017543859649122,16
vanilla,0.64,0.1794871794871795,17
multiple,0.53,0.08620689655172414,17
vanilla,0.58,0.14705882352941177,18
multiple,0.51,0.08928571428571429,18
vanilla,0.46,0.09803921568627451,19
multiple,0.48,0.09433962264150944,19
vanilla,0.58,0.12121212121212122,20
multiple,0.51,0.08928571428571429,20
