method,power,fdp,seedB
vanilla,0.84,0.06666666666666667,1
multiple,0.77,0,1
vanilla,0.78,0.04878048780487805,2
multiple,0.77,0,2
vanilla,0.74,0.013333333333333334,3
multiple,0.79,0.0125,3
vanilla,0.82,0.03529411764705882,4
multiple,0.79,0.0125,4
vanilla,0.77,0,5
multiple,0.78,0.012658227848101266,5
vanilla,0.78,0.04878048780487805,6
multiple,0.79,0.024691358024691357,6
vanilla,0.82,0.03529411764705882,7
multiple,0.77,0.01282051282051282,7
vanilla,0.89,0.16037735849056603,8
multiple,0.78,0.012658227848101266,8
vanilla,0.76,0.05,9
multiple,0.79,0.0125,9
vanilla,0.75,0.08536585365853659,10
multiple,0.81,0.012195121951219513,10
vanilla,0.79,0.05952380952380952,11
multiple,0.79,0,11
vanilla,0.87,0.13,12
multiple,0.78,0.012658227848101266,12
vanilla,0.87,0.13,13
multiple,0.8,0.012345679012345678,13
vanilla,0.87,0.05434782608695652,14
multiple,0.79,0.0125,14
vanilla,0.83,0.06741573033707865,15
multiple,0.78,0.012658227848101266,15
vanilla,0.73,0.013513513513513514,16
multiple,0.79,0.0125,16
vanilla,0.8,0.047619047619047616,17
multiple,0.78,0.012658227848101266,17
vanilla,0.82,0.0989010989010989,18
multiple,0.78,0,18
vanilla,0.82,0.03529411764705882,19
multiple,0.8,0.012345679012345678,19
vanilla,0.79,0.036585365853658534,20
multiple,0.79,0.0125,20
