method,power,fdp,seedB
vanilla,0.97,0.12612612612612611,1
multiple,0.99,0.038834951456310676,1
vanilla,1,0.0990990990990991,2
multiple,0.98,0.02,2
vanilla,0.96,0.09433962264150944,3
multiple,0.98,0.0297029702970297,3
vanilla,0.98,0.06666666666666667,4
multiple,0.98,0.0392156862745098,4
vanilla,0.99,0.10810810810810811,5
multiple,0.97,0.03,5
vanilla,0.97,0.14912280701754385,6
multiple,0.98,0.0297029702970297,6
vanilla,1,0.17355371900826447,7
multiple,0.98,0.0297029702970297,7
vanilla,1,0.2,8
multiple,0.98,0.0297029702970297,8
vanilla,0.98,0.07547169811320754,9
multiple,0.99,0.029411764705882353,9
vanilla,0.98,0.10909090909090909,10
multiple,0.98,0.0297029702970297,10
vanilla,0.99,0.1,11
multiple,0.99,0.04807692307692308,11
vanilla,0.92,0.0707070707070707,12
multiple,0.98,0.0297029702970297,12
vanilla,0.97,0.11009174311926606,13
multiple,0.99,0.019801980198019802,13
vanilla,0.97,0.1565217391304348,14
multiple,0.98,0.0297029702970297,14
vanilla,0.96,0.12727272727272726,15
multiple,0.98,0.0297029702970297,15
vanilla,0.99,0.0660377358490566,16
multiple,0.99,0.019801980198019802,16
vanilla,0.98,0.08411214953271028,17
multiple,0.97,0.039603960396039604,17
vanilla,0.97,0.1415929203539823,18
multiple,0.98,0.0297029702970297,18
vanilla,0.98,0.15517241379310345,19
multiple,0.99,0.038834951456310676,19
vanilla,0.98,0.06666666666666667,20
multiple,0.98,0.0392156862745098,20
