method,power,fdp,seedB
vanilla,0.96,0.08571428571428572,1
multiple,0.99,0.019801980198019802,1
vanilla,1,0.12280701754385964,2
multiple,0.98,0.02,2
vanilla,0.99,0.12389380530973451,3
multiple,0.98,0.02,3
vanilla,0.98,0.11711711711711711,4
multiple,0.97,0.020202020202020204,4
vanilla,0.95,0.0594059405940594,5
multiple,0.99,0.019801980198019802,5
vanilla,0.98,0.11711711711711711,6
multiple,1,0.038461538461538464,6
vanilla,0.98,0.04854368932038835,7
multiple,0.99,0.029411764705882353,7
vanilla,0.99,0.20161290322580644,8
multiple,0.99,0.029411764705882353,8
vanilla,0.99,0.175,9
multiple,0.99,0.019801980198019802,9
vanilla,0.99,0.1,10
multiple,0.98,0,10
vanilla,0.97,0.08490566037735849,11
multiple,0.99,0.038834951456310676,11
vanilla,0.95,0.0594059405940594,12
multiple,0.98,0,12
vanilla,0.98,0.14782608695652175,13
multiple,1,0.0196078431372549,13
vanilla,0.95,0.07766990291262135,14
multiple,0.98,0.0297029702970297,14
vanilla,0.97,0.0761904761904762,15
multiple,1,0.047619047619047616,15
vanilla,1,0.21875,16
multiple,0.99,0.029411764705882353,16
vanilla,0.98,0.0392156862745098,17
multiple,0.98,0.0392156862745098,17
vanilla,1,0.11504424778761062,18
multiple,0.99,0.04807692307692308,18
vanilla,0.99,0.1,19
multiple,0.99,0.019801980198019802,19
vanilla,0.98,0.11711711711711711,20
multiple,0.98,0.0392156862745098,20
