method,power,fdp,seedB
vanilla,0.77,0.10465116279069768,1
multiple,0.58,0.01694915254237288,1
vanilla,0.59,0.03278688524590164,2
multiple,0.55,0,2
vanilla,0.5,0.0196078431372549,3
multiple,0.52,0,3
vanilla,0.77,0.0375,4
multiple,0.55,0,4
vanilla,0.8,0.14893617021276595,5
multiple,0.5,0,5
vanilla,0.57,0,6
multiple,0.4,0,6
vanilla,0.72,0.07692307692307693,7
multiple,0.51,0,7
vanilla,0.59,0.078125,8
multiple,0.53,0.018518518518518517,8
vanilla,0.65,0.07142857142857142,9
multiple,0.56,0,9
vanilla,0.68,0.02857142857142857,10
multiple,0.53,0,10
vanilla,0.52,0,11
multiple,0.48,0,11
vanilla,0.52,0.037037037037037035,12
multiple,0.55,0,12
vanilla,0.76,0.06172839506172839,13
multiple,0.48,0,13
vanilla,0.63,0.045454545454545456,14
multiple,0.44,0,14
vanilla,0.68,0.09333333333333334,15
multiple,0.55,0,15
vanilla,0.48,0.02040816326530612,16
multiple,0.53,0,16
vanilla,0.62,0.046153846153846156,17
multiple,0.45,0,17
vanilla,0.74,0.06329113924050633,18
multiple,0.46,0,18
vanilla,0.68,0.04225352112676056,19
multiple,0.51,0,19
vanilla,0.62,0.03125,20
multiple,0.52,0,20
