method,power,fdp,seedB
vanilla,0.95,0.10377358490566038,1
multiple,0.95,0.030612244897959183,1
vanilla,0.95,0.10377358490566038,2
multiple,0.96,0.02040816326530612,2
vanilla,0.98,0.13274336283185842,3
multiple,0.95,0.020618556701030927,3
vanilla,0.98,0.06666666666666667,4
multiple,0.95,0.020618556701030927,4
vanilla,0.97,0.12612612612612611,5
multiple,0.95,0.020618556701030927,5
vanilla,0.97,0.12612612612612611,6
multiple,0.95,0.030612244897959183,6
vanilla,0.99,0.11607142857142858,7
multiple,0.95,0.020618556701030927,7
vanilla,0.94,0.10476190476190476,8
multiple,0.96,0.010309278350515464,8
vanilla,0.98,0.13274336283185842,9
multiple,0.96,0.010309278350515464,9
vanilla,0.98,0.11711711711711711,10
multiple,0.97,0.020202020202020204,10
vanilla,0.96,0.06796116504854369,11
multiple,0.95,0,11
vanilla,0.96,0.1504424778761062,12
multiple,0.95,0,12
vanilla,0.95,0.11214953271028037,13
multiple,0.95,0.020618556701030927,13
vanilla,0.97,0.12612612612612611,14
multiple,0.95,0.010416666666666666,14
vanilla,0.97,0.09345794392523364,15
multiple,0.95,0.030612244897959183,15
vanilla,0.98,0.15517241379310345,16
multiple,0.95,0.010416666666666666,16
vanilla,0.95,0.07766990291262135,17
multiple,0.95,0,17
vanilla,0.99,0.14655172413793102,18
multiple,0.96,0.02040816326530612,18
vanilla,0.99,0.18181818181818182,19
multiple,0.95,0,19
vanilla,0.98,0.10909090909090909,20
multiple,0.96,0,20
