method,power,fdp,seedB
vanilla,0.68,0.02857142857142857,1
multiple,0.67,0.014705882352941176,1
vanilla,0.69,0.041666666666666664,2
multiple,0.67,0.014705882352941176,2
vanilla,0.71,0.1125,3
multiple,0.68,0.014492753623188406,3
vanilla,0.76,0.08433734939759036,4
multiple,0.65,0.015151515151515152,4
vanilla,0.66,0.08333333333333333,5
multiple,0.67,0.014705882352941176,5
vanilla,0.62,0,6
multiple,0.66,0.014925373134328358,6
vanilla,0.73,0.02666666666666667,7
multiple,0.66,0.014925373134328358,7
vanilla,0.64,0.030303030303030304,8
multiple,0.65,0,8
vanilla,0.64,0.030303030303030304,9
multiple,0.67,0,9
vanilla,0.67,0.10666666666666667,10
multiple,0.66,0.014925373134328358,10
vanilla,0.72,0.08860759493670886,11
multiple,0.63,0,11
vanilla,0.68,0.08108108108108109,12
multiple,0.65,0.015151515151515152,12
vanilla,0.68,0.08108108108108109,13
multiple,0.65,0.015151515151515152,13
vanilla,0.62,0.03125,14
multiple,0.64,0.015384615384615385,14
vanilla,0.77,0.15384615384615385,15
multiple,0.64,0.015384615384615385,15
vanilla,0.79,0.13186813186813187,16
multiple,0.64,0.015384615384615385,16
vanilla,0.77,0.19791666666666666,17
multiple,0.66,0.014925373134328358,17
vanilla,0.73,0.09876543209876543,18
multiple,0.66,0,18
vanilla,0.64,0,19
multiple,0.65,0.015151515151515152,19
vanilla,0.78,0.15217391304347827,20
multiple,0.67,0.014705882352941176,20
