method,power,fdp,seedB
vanilla,0.29,0.03333333333333333,1
multiple,0,0,1
vanilla,0.37,0.0975609756097561,2
multiple,0.23,0.041666666666666664,2
vanilla,0.36,0.05263157894736842,3
multiple,0.22,0.043478260869565216,3
vanilla,0.33,0.08333333333333333,4
multiple,0.25,0.07407407407407407,4
vanilla,0.39,0.13333333333333333,5
multiple,0,0,5
vanilla,0.37,0.0975609756097561,6
multiple,0,0,6
vanilla,0.44,0.13725490196078433,7
multiple,0,0,7
vanilla,0.31,0.06060606060606061,8
multiple,0,0,8
vanilla,0.57,0.19718309859154928,9
multiple,0,0,9
vanilla,0.4,0.09090909090909091,10
multiple,0,0,10
vanilla,0.19,0.09523809523809523,11
multiple,0,0,11
vanilla,0.33,0.08333333333333333,12
multiple,0,0,12
vanilla,0.58,0.13432835820895522,13
multiple,0,0,13
vanilla,0.37,0.075,14
multiple,0,0,14
vanilla,0.27,0.1,15
multiple,0,0,15
vanilla,0.47,0.16071428571428573,16
multiple,0.23,0.041666666666666664,16
vanilla,0.57,0.22972972972972974,17
multiple,0,0,17
vanilla,0.37,0.075,18
multiple,0,0,18
vanilla,0.48,0.07692307692307693,19
multiple,0,0,19
vanilla,0.32,0.13513513513513514,20
multiple,0,0,20
