method,power,fdp,seedB
vanilla,0.87,0.10309278350515463,1
multiple,0.85,0.0449438202247191,1
vanilla,0.88,0.1111111111111111,2
multiple,0.84,0.034482758620689655,2
vanilla,0.93,0.08823529411764706,3
multiple,0.85,0.0449438202247191,3
vanilla,0.84,0.10638297872340426,4
multiple,0.83,0.03488372093023256,4
vanilla,0.9,0.11764705882352941,5
multiple,0.82,0.046511627906976744,5
vanilla,0.84,0.14285714285714285,6
multiple,0.79,0.0125,6
vanilla,0.92,0.12380952380952381,7
multiple,0.86,0.054945054945054944,7
vanilla,0.87,0.06451612903225806,8
multiple,0.81,0.03571428571428571,8
vanilla,0.87,0.09375,9
multiple,0.8,0.03614457831325301,9
vanilla,0.89,0.06315789473684211,10
multiple,0.86,0.06521739130434782,10
vanilla,0.86,0.06521739130434782,11
multiple,0.81,0.024096385542168676,11
vanilla,0.92,0.18584070796460178,12
multiple,0.81,0.03571428571428571,12
vanilla,0.8,0.08045977011494253,13
multiple,0.83,0.04597701149425287,13
vanilla,0.86,0.1134020618556701,14
multiple,0.87,0.06451612903225806,14
vanilla,0.91,0.1875,15
multiple,0.86,0.06521739130434782,15
vanilla,0.87,0.14705882352941177,16
multiple,0.77,0.0375,16
vanilla,0.84,0.06666666666666667,17
multiple,0.75,0.013157894736842105,17
vanilla,0.92,0.1320754716981132,18
multiple,0.83,0.03488372093023256,18
vanilla,0.9,0.09090909090909091,19
multiple,0.82,0.03529411764705882,19
vanilla,0.82,0.08888888888888889,20
multiple,0.82,0.046511627906976744,20
