method,power,fdp,seedB
vanilla,0.95,0.06862745098039216,1
multiple,0.98,0.0392156862745098,1
vanilla,0.97,0.08490566037735849,2
multiple,0.98,0.0392156862745098,2
vanilla,0.95,0.05,3
multiple,0.98,0.0392156862745098,3
vanilla,0.96,0.13513513513513514,4
multiple,0.98,0.0392156862745098,4
vanilla,0.97,0.09345794392523364,5
multiple,0.98,0.0392156862745098,5
vanilla,0.98,0.14782608695652175,6
multiple,0.98,0.04854368932038835,6
vanilla,0.98,0.10909090909090909,7
multiple,0.98,0.0392156862745098,7
vanilla,0.97,0.0761904761904762,8
multiple,0.98,0.0392156862745098,8
vanilla,0.98,0.15517241379310345,9
multiple,0.98,0.0297029702970297,9
vanilla,0.98,0.09259259259259259,10
multiple,0.98,0.0392156862745098,10
vanilla,0.99,0.10810810810810811,11
multiple,0.98,0.0392156862745098,11
vanilla,0.96,0.09433962264150944,12
multiple,0.98,0.0392156862745098,12
vanilla,0.98,0.07547169811320754,13
multiple,0.98,0.0392156862745098,13
vanilla,0.97,0.039603960396039604,14
multiple,0.98,0.0392156862745098,14
vanilla,0.98,0.057692307692307696,15
multiple,0.98,0.04854368932038835,15
vanilla,0.98,0.11711711711711711,16
multiple,0.98,0.0392156862745098,16
vanilla,1,0.2125984251968504,17
multiple,0.98,0.0297029702970297,17
vanilla,0.97,0.08490566037735849,18
multiple,0.98,0.0392156862745098,18
vanilla,0.95,0.12844036697247707,19
multiple,0.98,0.0392156862745098,19
vanilla,0.97,0.0761904761904762,20
multiple,0.98,0.0392156862745098,20
