method,power,fdp,seedB
vanilla,0.99,0.10810810810810811,1
multiple,0.97,0.0673076923076923,1
vanilla,0.97,0.18487394957983194,2
multiple,0.97,0.05825242718446602,2
vanilla,0.95,0.14414414414414414,3
multiple,0.97,0.0761904761904762,3
vanilla,0.97,0.13392857142857142,4
multiple,0.97,0.05825242718446602,4
vanilla,0.98,0.10091743119266056,5
multiple,0.97,0.049019607843137254,5
vanilla,0.98,0.07547169811320754,6
multiple,0.97,0.05825242718446602,6
vanilla,0.97,0.16379310344827586,7
multiple,0.97,0.05825242718446602,7
vanilla,0.97,0.1415929203539823,8
multiple,0.97,0.05825242718446602,8
vanilla,0.96,0.07692307692307693,9
multiple,0.97,0.05825242718446602,9
vanilla,0.99,0.14655172413793102,10
multiple,0.97,0.049019607843137254,10
vanilla,0.98,0.11711711711711711,11
multiple,0.97,0.05825242718446602,11
vanilla,0.96,0.08571428571428572,12
multiple,0.98,0.06666666666666667,12
vanilla,0.95,0.07766990291262135,13
multiple,0.98,0.057692307692307696,13
vanilla,0.96,0.08571428571428572,14
multiple,0.97,0.0673076923076923,14
vanilla,0.99,0.1,15
multiple,0.97,0.05825242718446602,15
vanilla,0.99,0.09174311926605505,16
multiple,0.98,0.06666666666666667,16
vanilla,0.96,0.07692307692307693,17
multiple,0.97,0.05825242718446602,17
vanilla,0.97,0.16379310344827586,18
multiple,0.97,0.0673076923076923,18
vanilla,0.99,0.10810810810810811,19
multiple,0.97,0.05825242718446602,19
vanilla,0.99,0.1391304347826087,20
multiple,0.97,0.05825242718446602,20
