method,power,fdp,seedB
vanilla,0.81,0.03571428571428571,1
multiple,0.76,0,1
vanilla,0.84,0.056179775280898875,2
multiple,0.76,0,2
vanilla,0.79,0.024691358024691357,3
multiple,0.74,0,3
vanilla,0.89,0.07291666666666667,4
multiple,0.75,0,4
vanilla,0.84,0.034482758620689655,5
multiple,0.75,0,5
vanilla,0.84,0.045454545454545456,6
multiple,0.77,0,6
vanilla,0.81,0.047058823529411764,7
multiple,0.76,0,7
vanilla,0.89,0.05319148936170213,8
multiple,0.75,0,8
vanilla,0.79,0.05952380952380952,9
multiple,0.75,0,9
vanilla,0.84,0.07692307692307693,10
multiple,0.76,0,10
vanilla,0.82,0.046511627906976744,11
multiple,0.74,0,11
vanilla,0.68,0,12
multiple,0.73,0,12
vanilla,0.72,0.0136986301369863,13
multiple,0.74,0,13
vanilla,0.82,0.023809523809523808,14
multiple,0.75,0,14
vanilla,0.79,0.024691358024691357,15
multiple,0.77,0,15
vanilla,0.81,0.012195121951219513,16
multiple,0.77,0,16
vanilla,0.81,0.05813953488372093,17
multiple,0.75,0,17
vanilla,0.8,0.024390243902439025,18
multiple,0.77,0,18
vanilla,0.79,0.024691358024691357,19
multiple,0.76,0,19
vanilla,0.8,0.024390243902439025,20
multiple,0.74,0,20
