method,power,fdp,seedB
vanilla,0.45,0.08163265306122448,1
multiple,0.43,0.022727272727272728,1
vanilla,0.62,0.1388888888888889,2
multiple,0.45,0.021739130434782608,2
vanilla,0.52,0.018867924528301886,3
multiple,0.47,0.020833333333333332,3
vanilla,0.54,0.15625,4
multiple,0.36,0.02702702702702703,4
vanilla,0.56,0.16417910447761194,5
multiple,0.4,0.024390243902439025,5
vanilla,0.48,0.1111111111111111,6
multiple,0.35,0.027777777777777776,6
vanilla,0.49,0.15517241379310345,7
multiple,0.28,0.034482758620689655,7
vanilla,0.66,0.23255813953488372,8
multiple,0.43,0.022727272727272728,8
vanilla,0.47,0.06,9
multiple,0.49,0.0392156862745098,9
vanilla,0.4,0.047619047619047616,10
multiple,0.39,0.025,10
vanilla,0.45,0.0625,11
multiple,0.38,0.02564102564102564,11
vanilla,0.57,0.06557377049180328,12
multiple,0.5,0.038461538461538464,12
vanilla,0.58,0.13432835820895522,13
multiple,0.34,0.02857142857142857,13
vanilla,0.64,0.14666666666666667,14
multiple,0.46,0.041666666666666664,14
vanilla,0.49,0.09259259259259259,15
multiple,0.47,0.020833333333333332,15
vanilla,0.67,0.0821917808219178,16
multiple,0.5,0.038461538461538464,16
vanilla,0.74,0.16853932584269662,17
multiple,0.42,0.023255813953488372,17
vanilla,0.6,0.11764705882352941,18
multiple,0.38,0.02564102564102564,18
vanilla,0.56,0.08196721311475409,19
multiple,0.49,0.02,19
vanilla,0.51,0.10526315789473684,20
multiple,0.45,0.021739130434782608,20
