method,power,fdp,seedB
vanilla,0.97,0.09345794392523364,1
multiple,1,0.009900990099009901,1
vanilla,0.99,0.05714285714285714,2
multiple,1,0.009900990099009901,2
vanilla,0.98,0.07547169811320754,3
multiple,1,0.0196078431372549,3
vanilla,1,0.06542056074766354,4
multiple,1,0.009900990099009901,4
vanilla,1,0.0990990990990991,5
multiple,1,0.009900990099009901,5
vanilla,1,0.1452991452991453,6
multiple,1,0.009900990099009901,6
vanilla,0.99,0.019801980198019802,7
multiple,1,0,7
vanilla,0.99,0.1,8
multiple,1,0.009900990099009901,8
vanilla,1,0.11504424778761062,9
multiple,1,0,9
vanilla,1,0.038461538461538464,10
multiple,1,0.009900990099009901,10
vanilla,0.99,0.07476635514018691,11
multiple,1,0.009900990099009901,11
vanilla,1,0.047619047619047616,12
multiple,1,0,12
vanilla,0.99,0.0660377358490566,13
multiple,1,0.009900990099009901,13
vanilla,0.98,0.08411214953271028,14
multiple,1,0.009900990099009901,14
vanilla,1,0.12280701754385964,15
multiple,1,0.009900990099009901,15
vanilla,1,0.038461538461538464,16
multiple,1,0.009900990099009901,16
vanilla,0.98,0.04854368932038835,17
multiple,1,0,17
vanilla,0.99,0.16101694915254236,18
multiple,1,0.009900990099009901,18
vanilla,0.99,0.1391304347826087,19
multiple,1,0.009900990099009901,19
vanilla,1,0.06542056074766354,20
multiple,1,0.009900990099009901,20
