method,power,fdp,seedB
vanilla,0.72,0.06493506493506493,1
multiple,0.6,0.03225806451612903,1
vanilla,0.74,0.12941176470588237,2
multiple,0.66,0.014925373134328358,2
vanilla,0.68,0.08108108108108109,3
multiple,0.6,0.01639344262295082,3
vanilla,0.73,0.10975609756097561,4
multiple,0.63,0.015625,4
vanilla,0.75,0.0963855421686747,5
multiple,0.66,0.014925373134328358,5
vanilla,0.62,0.03125,6
multiple,0.64,0.015384615384615385,6
vanilla,0.69,0.06756756756756757,7
multiple,0.59,0.016666666666666666,7
vanilla,0.55,0.017857142857142856,8
multiple,0.61,0.016129032258064516,8
vanilla,0.66,0.07042253521126761,9
multiple,0.61,0.016129032258064516,9
vanilla,0.7,0.10256410256410256,10
multiple,0.62,0.015873015873015872,10
vanilla,0.68,0.04225352112676056,11
multiple,0.67,0.028985507246376812,11
vanilla,0.83,0.17,12
multiple,0.61,0.016129032258064516,12
vanilla,0.45,0,13
multiple,0.61,0.016129032258064516,13
vanilla,0.67,0.06944444444444445,14
multiple,0.62,0.015873015873015872,14
vanilla,0.62,0.03125,15
multiple,0.62,0.015873015873015872,15
vanilla,0.72,0.07692307692307693,16
multiple,0.59,0.016666666666666666,16
vanilla,0.75,0.10714285714285714,17
multiple,0.63,0.015625,17
vanilla,0.81,0.10989010989010989,18
multiple,0.59,0.016666666666666666,18
vanilla,0.75,0.0963855421686747,19
multiple,0.6,0.01639344262295082,19
vanilla,0.68,0.05555555555555555,20
multiple,0.61,0.016129032258064516,20
