method,power,fdp,seedB
vanilla,0.97,0.11009174311926606,1
multiple,0.94,0.010526315789473684,1
vanilla,0.91,0.031914893617021274,2
multiple,0.93,0.010638297872340425,2
vanilla,0.96,0.16521739130434782,3
multiple,0.94,0.010526315789473684,3
vanilla,0.92,0.02127659574468085,4
multiple,0.93,0.010638297872340425,4
vanilla,0.93,0.07920792079207921,5
multiple,0.94,0.010526315789473684,5
vanilla,0.92,0.02127659574468085,6
multiple,0.94,0.010526315789473684,6
vanilla,0.9,0.03225806451612903,7
multiple,0.93,0.010638297872340425,7
vanilla,0.93,0.05102040816326531,8
multiple,0.93,0.010638297872340425,8
vanilla,0.95,0.14414414414414414,9
multiple,0.94,0.010526315789473684,9
vanilla,0.93,0.07,10
multiple,0.93,0.010638297872340425,10
vanilla,0.95,0.05,11
multiple,0.94,0.010526315789473684,11
vanilla,0.92,0.0891089108910891,12
multiple,0.94,0.010526315789473684,12
vanilla,0.93,0.08823529411764706,13
multiple,0.94,0.010526315789473684,13
vanilla,0.88,0.022222222222222223,14
multiple,0.94,0.010526315789473684,14
vanilla,0.94,0.0784313725490196,15
multiple,0.95,0.010416666666666666,15
vanilla,0.96,0.058823529411764705,16
multiple,0.94,0.010526315789473684,16
vanilla,0.93,0.041237113402061855,17
multiple,0.94,0.010526315789473684,17
vanilla,0.95,0.08653846153846154,18
multiple,0.94,0.010526315789473684,18
vanilla,0.96,0.07692307692307693,19
multiple,0.93,0.010638297872340425,19
vanilla,0.95,0.06862745098039216,20
multiple,0.94,0.010526315789473684,20
