method,power,fdp,seedB
vanilla,0.78,0.16129032258064516,1
multiple,0.67,0.056338028169014086,1
vanilla,0.83,0.1782178217821782,2
multiple,0.67,0.04285714285714286,2
vanilla,0.77,0.11494252873563218,3
multiple,0.68,0.05555555555555555,3
vanilla,0.73,0.1511627906976744,4
multiple,0.67,0.056338028169014086,4
vanilla,0.73,0.18888888888888888,5
multiple,0.68,0.05555555555555555,5
vanilla,0.61,0.046875,6
multiple,0.72,0.05263157894736842,6
vanilla,0.62,0.07462686567164178,7
multiple,0.69,0.0547945205479452,7
vanilla,0.78,0.07142857142857142,8
multiple,0.66,0.05714285714285714,8
vanilla,0.85,0.15841584158415842,9
multiple,0.64,0.058823529411764705,9
vanilla,0.78,0.12359550561797752,10
multiple,0.63,0.05970149253731343,10
vanilla,0.63,0.045454545454545456,11
multiple,0.63,0.05970149253731343,11
vanilla,0.81,0.15625,12
multiple,0.71,0.05333333333333334,12
vanilla,0.8,0.14893617021276595,13
multiple,0.67,0.056338028169014086,13
vanilla,0.81,0.11956521739130435,14
multiple,0.65,0.057971014492753624,14
vanilla,0.71,0.04054054054054054,15
multiple,0.67,0.056338028169014086,15
vanilla,0.8,0.13043478260869565,16
multiple,0.67,0.056338028169014086,16
vanilla,0.77,0.20618556701030927,17
multiple,0.68,0.05555555555555555,17
vanilla,0.67,0.0821917808219178,18
multiple,0.66,0.05714285714285714,18
vanilla,0.67,0.056338028169014086,19
multiple,0.7,0.05405405405405406,19
vanilla,0.58,0.06451612903225806,20
multiple,0.68,0.05555555555555555,20
