method,power,fdp,seedB
vanilla,0.58,0.03333333333333333,1
multiple,0.51,0,1
vanilla,0.39,0,2
multiple,0.51,0.019230769230769232,2
vanilla,0.66,0.08333333333333333,3
multiple,0.49,0,3
vanilla,0.65,0.12162162162162163,4
multiple,0.52,0.018867924528301886,4
vanilla,0.62,0.07462686567164178,5
multiple,0.5,0.0196078431372549,5
vanilla,0.67,0.0945945945945946,6
multiple,0.52,0,6
vanilla,0.62,0.11428571428571428,7
multiple,0.48,0,7
vanilla,0.58,0.03333333333333333,8
multiple,0.47,0,8
vanilla,0.57,0.06557377049180328,9
multiple,0.49,0,9
vanilla,0.66,0.07042253521126761,10
multiple,0.51,0,10
vanilla,0.63,0.11267605633802817,11
multiple,0.49,0.02,11
vanilla,0.6,0.03225806451612903,12
multiple,0.48,0,12
vanilla,0.63,0.05970149253731343,13
multiple,0.5,0,13
vanilla,0.67,0.0821917808219178,14
multiple,0.48,0,14
vanilla,0.58,0.04918032786885246,15
multiple,0.46,0,15
vanilla,0.56,0.0967741935483871,16
multiple,0.52,0.018867924528301886,16
vanilla,0.73,0.09876543209876543,17
multiple,0.5,0.0196078431372549,17
vanilla,0.56,0.05084745762711865,18
multiple,0.47,0,18
vanilla,0.64,0.1111111111111111,19
multiple,0.51,0,19
vanilla,0.61,0.10294117647058823,20
multiple,0.5,0,20
