method,power,fdp,seedB
vanilla,0.76,0.10588235294117647,1
multiple,0.65,0.015151515151515152,1
vanilla,0.74,0.13953488372093023,2
multiple,0.69,0.014285714285714285,2
vanilla,0.75,0.11764705882352941,3
multiple,0.65,0.015151515151515152,3
vanilla,0.76,0.2,4
multiple,0.64,0.015384615384615385,4
vanilla,0.77,0.15384615384615385,5
multiple,0.66,0.014925373134328358,5
vanilla,0.75,0.0963855421686747,6
multiple,0.62,0.015873015873015872,6
vanilla,0.65,0.09722222222222222,7
multiple,0.61,0.016129032258064516,7
vanilla,0.78,0.15217391304347827,8
multiple,0.66,0.014925373134328358,8
vanilla,0.59,0.04838709677419355,9
multiple,0.67,0.028985507246376812,9
vanilla,0.65,0.1095890410958904,10
multiple,0.63,0.015625,10
vanilla,0.64,0.09859154929577464,11
multiple,0.62,0.015873015873015872,11
vanilla,0.6,0.0625,12
multiple,0.63,0.015625,12
vanilla,0.67,0.056338028169014086,13
multiple,0.64,0.030303030303030304,13
vanilla,0.65,0.08450704225352113,14
multiple,0.62,0.015873015873015872,14
vanilla,0.71,0.07792207792207792,15
multiple,0.61,0.016129032258064516,15
vanilla,0.68,0.11688311688311688,16
multiple,0.6,0.01639344262295082,16
vanilla,0.75,0.0625,17
multiple,0.65,0.015151515151515152,17
vanilla,0.64,0.07246376811594203,18
multiple,0.66,0.014925373134328358,18
vanilla,0.61,0.14084507042253522,19
multiple,0.62,0.015873015873015872,19
vanilla,0.66,0.0958904109589041,20
multiple,0.65,0.015151515151515152,20
