method,power,fdp,seedB
vanilla,0.56,0,1
multiple,0.61,0,1
vanilla,0.52,0.05454545454545454,2
multiple,0.54,0,2
vanilla,0.59,0.03278688524590164,3
multiple,0.6,0,3
vanilla,0.6,0,4
multiple,0.54,0,4
vanilla,0.54,0.01818181818181818,5
multiple,0.6,0,5
vanilla,0.68,0.1282051282051282,6
multiple,0.52,0,6
vanilla,0.56,0,7
multiple,0.57,0,7
vanilla,0.66,0.0958904109589041,8
multiple,0.62,0,8
vanilla,0.64,0.04477611940298507,9
multiple,0.52,0,9
vanilla,0.63,0.11267605633802817,10
multiple,0.58,0,10
vanilla,0.64,0.1111111111111111,11
multiple,0.57,0,11
vanilla,0.65,0.08450704225352113,12
multiple,0.53,0,12
vanilla,0.68,0.09333333333333334,13
multiple,0.58,0,13
vanilla,0.65,0.14473684210526316,14
multiple,0.48,0,14
vanilla,0.64,0.13513513513513514,15
multiple,0.58,0,15
vanilla,0.63,0.015625,16
multiple,0.57,0,16
vanilla,0.71,0.15476190476190477,17
multiple,0.6,0,17
vanilla,0.6,0.047619047619047616,18
multiple,0.58,0,18
vanilla,0.71,0.15476190476190477,19
multiple,0.56,0,19
vanilla,0.67,0.10666666666666667,20
multiple,0.63,0,20
