method,power,fdp,seedB
vanilla,0.81,0.047058823529411764,1
multiple,0.78,0.012658227848101266,1
vanilla,0.82,0.08888888888888889,2
multiple,0.78,0.012658227848101266,2
vanilla,0.84,0.11578947368421053,3
multiple,0.79,0.0125,3
vanilla,0.84,0.11578947368421053,4
multiple,0.8,0.012345679012345678,4
vanilla,0.8,0.1111111111111111,5
multiple,0.8,0.012345679012345678,5
vanilla,0.79,0.08139534883720931,6
multiple,0.81,0.012195121951219513,6
vanilla,0.84,0.056179775280898875,7
multiple,0.79,0.0125,7
vanilla,0.73,0.05194805194805195,8
multiple,0.81,0.012195121951219513,8
vanilla,0.84,0.10638297872340426,9
multiple,0.82,0.03529411764705882,9
vanilla,0.75,0.05063291139240506,10
multiple,0.79,0.0125,10
vanilla,0.87,0.10309278350515463,11
multiple,0.8,0.012345679012345678,11
vanilla,0.74,0.06329113924050633,12
multiple,0.8,0.012345679012345678,12
vanilla,0.81,0.0898876404494382,13
multiple,0.81,0.012195121951219513,13
vanilla,0.81,0.024096385542168676,14
multiple,0.8,0.012345679012345678,14
vanilla,0.86,0.0851063829787234,15
multiple,0.78,0.012658227848101266,15
vanilla,0.81,0.06896551724137931,16
multiple,0.78,0.012658227848101266,16
vanilla,0.87,0.06451612903225806,17
multiple,0.82,0.023809523809523808,17
vanilla,0.71,0.07792207792207792,18
multiple,0.81,0.012195121951219513,18
vanilla,0.87,0.14705882352941177,19
multiple,0.78,0.012658227848101266,19
vanilla,0.75,0.0625,20
multiple,0.82,0.012048192771084338,20
