method,power,fdp,seedB
vanilla,1,0.10714285714285714,1
multiple,0.99,0.019801980198019802,1
vanilla,0.96,0.04,2
multiple,0.99,0.019801980198019802,2
vanilla,0.97,0,3
multiple,0.99,0.019801980198019802,3
vanilla,0.97,0.0761904761904762,4
multiple,0.99,0.019801980198019802,4
vanilla,0.99,0.04807692307692308,5
multiple,0.99,0.019801980198019802,5
vanilla,0.99,0.07476635514018691,6
multiple,0.99,0.019801980198019802,6
vanilla,0.97,0.049019607843137254,7
multiple,0.99,0.019801980198019802,7
vanilla,0.98,0.10909090909090909,8
multiple,0.99,0.01,8
vanilla,0.99,0.08333333333333333,9
multiple,0.99,0.019801980198019802,9
vanilla,0.99,0.08333333333333333,10
multiple,0.99,0.019801980198019802,10
vanilla,0.95,0.06862745098039216,11
multiple,0.99,0.019801980198019802,11
vanilla,0.96,0.058823529411764705,12
multiple,0.99,0.019801980198019802,12
vanilla,1,0.13043478260869565,13
multiple,0.99,0.019801980198019802,13
vanilla,0.99,0.12389380530973451,14
multiple,0.99,0.019801980198019802,14
vanilla,0.98,0.09259259259259259,15
multiple,0.99,0.019801980198019802,15
vanilla,0.97,0.0673076923076923,16
multiple,0.99,0.019801980198019802,16
vanilla,0.96,0.09433962264150944,17
multiple,0.99,0.01,17
vanilla,0.95,0.07766990291262135,18
multiple,0.99,0.019801980198019802,18
vanilla,0.98,0.08411214953271028,19
multiple,0.99,0.019801980198019802,19
vanilla,1,0.09090909090909091,20
multiple,0.99,0.019801980198019802,20
