method,power,fdp,seedB
vanilla,0.98,0.125,1
multiple,1,0.009900990099009901,1
vanilla,1,0.09090909090909091,2
multiple,1,0.009900990099009901,2
vanilla,1,0.0990990990990991,3
multiple,1,0.009900990099009901,3
vanilla,0.99,0.05714285714285714,4
multiple,1,0.009900990099009901,4
vanilla,1,0.09090909090909091,5
multiple,1,0.009900990099009901,5
vanilla,1,0.05660377358490566,6
multiple,1,0.009900990099009901,6
vanilla,0.99,0.12389380530973451,7
multiple,1,0.009900990099009901,7
vanilla,0.99,0.07476635514018691,8
multiple,1,0.009900990099009901,8
vanilla,0.99,0.05714285714285714,9
multiple,1,0.009900990099009901,9
vanilla,0.97,0.08490566037735849,10
multiple,1,0.009900990099009901,10
vanilla,1,0.0990990990990991,11
multiple,1,0.009900990099009901,11
vanilla,1,0.1452991452991453,12
multiple,1,0.0196078431372549,12
vanilla,0.97,0.0673076923076923,13
multiple,1,0.009900990099009901,13
vanilla,0.99,0.09174311926605505,14
multiple,1,0.0196078431372549,14
vanilla,0.99,0.1,15
multiple,1,0.009900990099009901,15
vanilla,1,0.11504424778761062,16
multiple,1,0.0196078431372549,16
vanilla,0.99,0.12389380530973451,17
multiple,1,0.0196078431372549,17
vanilla,0.98,0.07547169811320754,18
multiple,1,0.009900990099009901,18
vanilla,0.98,0.04854368932038835,19
multiple,1,0.009900990099009901,19
vanilla,1,0.10714285714285714,20
multiple,1,0.0196078431372549,20
