method,power,fdp,seedB
vanilla,0.79,0.05952380952380952,1
multiple,0.76,0.012987012987012988,1
vanilla,0.87,0.14705882352941177,2
multiple,0.77,0.02531645569620253,2
vanilla,0.78,0.11363636363636363,3
multiple,0.78,0.025,3
vanilla,0.82,0.18811881188118812,4
multiple,0.79,0.024691358024691357,4
vanilla,0.84,0.2222222222222222,5
multiple,0.75,0.025974025974025976,5
vanilla,0.81,0.13829787234042554,6
multiple,0.78,0.025,6
vanilla,0.8,0.058823529411764705,7
multiple,0.76,0.02564102564102564,7
vanilla,0.85,0.09574468085106383,8
multiple,0.8,0.024390243902439025,8
vanilla,0.93,0.19130434782608696,9
multiple,0.78,0.025,9
vanilla,0.74,0.075,10
multiple,0.79,0.024691358024691357,10
vanilla,0.91,0.1875,11
multiple,0.75,0.025974025974025976,11
vanilla,0.81,0.11956521739130435,12
multiple,0.74,0.013333333333333334,12
vanilla,0.87,0.1792452830188679,13
multiple,0.75,0.013157894736842105,13
vanilla,0.83,0.11702127659574468,14
multiple,0.78,0.025,14
vanilla,0.81,0.14736842105263157,15
multiple,0.76,0.02564102564102564,15
vanilla,0.83,0.08791208791208792,16
multiple,0.77,0.02531645569620253,16
vanilla,0.8,0.06976744186046512,17
multiple,0.76,0.02564102564102564,17
vanilla,0.85,0.10526315789473684,18
multiple,0.74,0.02631578947368421,18
vanilla,0.84,0.125,19
multiple,0.78,0.025,19
vanilla,0.75,0.0625,20
multiple,0.75,0.025974025974025976,20
