method,power,fdp,seedB
vanilla,0.82,0.10869565217391304,1
multiple,0.76,0.012987012987012988,1
vanilla,0.85,0.06593406593406594,2
multiple,0.75,0.013157894736842105,2
vanilla,0.84,0.0967741935483871,3
multiple,0.72,0.0136986301369863,3
vanilla,0.84,0.034482758620689655,4
multiple,0.73,0,4
vanilla,0.85,0.11458333333333333,5
multiple,0.76,0.012987012987012988,5
vanilla,0.86,0.10416666666666667,6
multiple,0.72,0,6
vanilla,0.69,0.014285714285714285,7
multiple,0.73,0,7
vanilla,0.8,0.09090909090909091,8
multiple,0.67,0,8
vanilla,0.83,0.10752688172043011,9
multiple,0.71,0,9
vanilla,0.8,0.047619047619047616,10
multiple,0.73,0.013513513513513514,10
vanilla,0.8,0.058823529411764705,11
multiple,0.69,0,11
vanilla,0.79,0.05952380952380952,12
multiple,0.69,0,12
vanilla,0.86,0.06521739130434782,13
multiple,0.77,0.01282051282051282,13
vanilla,0.73,0.013513513513513514,14
multiple,0.71,0.013888888888888888,14
vanilla,0.9,0.1346153846153846,15
multiple,0.74,0.013333333333333334,15
vanilla,0.72,0.05263157894736842,16
multiple,0.71,0.013888888888888888,16
vanilla,0.79,0.05952380952380952,17
multiple,0.8,0,17
vanilla,0.85,0.16666666666666666,18
multiple,0.78,0.012658227848101266,18
vanilla,0.74,0.05128205128205128,19
multiple,0.72,0,19
vanilla,0.66,0.043478260869565216,20
multiple,0.7,0,20
