method,power,fdp,seedB
vanilla,0.83,0.04597701149425287,1
multiple,0.73,0.013513513513513514,1
vanilla,0.78,0.060240963855421686,2
multiple,0.73,0.013513513513513514,2
vanilla,0.68,0.02857142857142857,3
multiple,0.72,0.0136986301369863,3
vanilla,0.84,0.06666666666666667,4
multiple,0.73,0.013513513513513514,4
vanilla,0.78,0.060240963855421686,5
multiple,0.72,0.0136986301369863,5
vanilla,0.76,0.07317073170731707,6
multiple,0.75,0.013157894736842105,6
vanilla,0.77,0.04938271604938271,7
multiple,0.72,0.0136986301369863,7
vanilla,0.83,0.09782608695652174,8
multiple,0.7,0,8
vanilla,0.86,0.054945054945054944,9
multiple,0.72,0.0136986301369863,9
vanilla,0.89,0.1188118811881188,10
multiple,0.72,0.0136986301369863,10
vanilla,0.91,0.125,11
multiple,0.78,0.012658227848101266,11
vanilla,0.93,0.1388888888888889,12
multiple,0.71,0.013888888888888888,12
vanilla,0.81,0.07954545454545454,13
multiple,0.72,0.0136986301369863,13
vanilla,0.7,0.07894736842105263,14
multiple,0.71,0.013888888888888888,14
vanilla,0.77,0.0375,15
multiple,0.75,0.013157894736842105,15
vanilla,0.76,0.05,16
multiple,0.71,0.013888888888888888,16
vanilla,0.82,0.0989010989010989,17
multiple,0.72,0,17
vanilla,0.84,0.08695652173913043,18
multiple,0.76,0.012987012987012988,18
vanilla,0.84,0.07692307692307693,19
multiple,0.73,0.013513513513513514,19
vanilla,0.81,0.047058823529411764,20
multiple,0.71,0.013888888888888888,20
