method,power,fdp,seedB
vanilla,0.98,0.14782608695652175,1
multiple,0.98,0.010101010101010102,1
vanilla,0.94,0.04081632653061224,2
multiple,0.98,0.02,2
vanilla,0.98,0.09259259259259259,3
multiple,0.98,0.010101010101010102,3
vanilla,0.98,0.11711711711711711,4
multiple,0.98,0.02,4
vanilla,0.98,0.057692307692307696,5
multiple,0.98,0.02,5
vanilla,1,0.09090909090909091,6
multiple,0.99,0.01,6
vanilla,0.96,0.04,7
multiple,0.98,0.02,7
vanilla,0.96,0.058823529411764705,8
multiple,0.99,0.019801980198019802,8
vanilla,0.94,0.11320754716981132,9
multiple,0.98,0.02,9
vanilla,0.98,0.10909090909090909,10
multiple,0.97,0.020202020202020204,10
vanilla,0.96,0.12727272727272726,11
multiple,0.99,0.019801980198019802,11
vanilla,0.95,0.030612244897959183,12
multiple,0.97,0.020202020202020204,12
vanilla,0.99,0.10810810810810811,13
multiple,0.98,0.02,13
vanilla,0.96,0.08571428571428572,14
multiple,0.98,0.02,14
vanilla,0.96,0.09433962264150944,15
multiple,0.98,0.02,15
vanilla,0.99,0.10810810810810811,16
multiple,0.99,0.01,16
vanilla,0.95,0.07766990291262135,17
multiple,0.98,0.02,17
vanilla,0.97,0.12612612612612611,18
multiple,0.98,0.010101010101010102,18
vanilla,0.89,0.06315789473684211,19
multiple,0.97,0.020202020202020204,19
vanilla,0.97,0.0673076923076923,20
multiple,0.97,0.020202020202020204,20
