method,power,fdp,seedB
vanilla,0.98,0.057692307692307696,1
multiple,0.98,0.0297029702970297,1
vanilla,0.96,0.07692307692307693,2
multiple,0.98,0.0297029702970297,2
vanilla,0.98,0.14035087719298245,3
multiple,0.98,0.02,3
vanilla,0.97,0.03,4
multiple,0.98,0.0297029702970297,4
vanilla,0.98,0.11711711711711711,5
multiple,0.98,0.0297029702970297,5
vanilla,0.97,0.049019607843137254,6
multiple,0.98,0.0297029702970297,6
vanilla,0.98,0.06666666666666667,7
multiple,0.98,0.0297029702970297,7
vanilla,0.99,0.1,8
multiple,0.99,0.029411764705882353,8
vanilla,0.97,0.08490566037735849,9
multiple,0.97,0.03,9
vanilla,0.98,0.07547169811320754,10
multiple,0.98,0.0297029702970297,10
vanilla,0.99,0.08333333333333333,11
multiple,0.98,0.0297029702970297,11
vanilla,0.99,0.13157894736842105,12
multiple,0.98,0.0297029702970297,12
vanilla,0.99,0.09174311926605505,13
multiple,0.98,0.02,13
vanilla,0.97,0.08490566037735849,14
multiple,0.99,0.038834951456310676,14
vanilla,0.97,0.10185185185185185,15
multiple,0.98,0.0297029702970297,15
vanilla,0.98,0.14782608695652175,16
multiple,0.98,0.0297029702970297,16
vanilla,0.97,0.0673076923076923,17
multiple,0.99,0.038834951456310676,17
vanilla,0.99,0.1391304347826087,18
multiple,0.98,0.0297029702970297,18
vanilla,1,0.21875,19
multiple,0.98,0.0297029702970297,19
vanilla,0.98,0.08411214953271028,20
multiple,0.98,0.02,20
