method,power,fdp,seedB
vanilla,0.21,0.08695652173913043,1
multiple,0.24,0.1111111111111111,1
vanilla,0.48,0.15789473684210525,2
multiple,0.29,0.12121212121212122,2
vanilla,0.38,0.11627906976744186,3
multiple,0.31,0.11428571428571428,3
vanilla,0.46,0.17857142857142858,4
multiple,0.23,0.11538461538461539,4
vanilla,0.49,0.19672131147540983,5
multiple,0.23,0.11538461538461539,5
vanilla,0.41,0.10869565217391304,6
multiple,0,0,6
vanilla,0.36,0.1,7
multiple,0.24,0.1111111111111111,7
vanilla,0.43,0.14,8
multiple,0.28,0.0967741935483871,8
vanilla,0.37,0.1590909090909091,9
multiple,0.31,0.08823529411764706,9
vanilla,0.46,0.11538461538461539,10
multiple,0.28,0.125,10
vanilla,0.51,0.203125,11
multiple,0.24,0.1111111111111111,11
vanilla,0.31,0.06060606060606061,12
multiple,0.22,0.12,12
vanilla,0.43,0.1568627450980392,13
multiple,0.28,0.125,13
vanilla,0.44,0.16981132075471697,14
multiple,0.32,0.1111111111111111,14
vanilla,0.42,0.14285714285714285,15
multiple,0.23,0.11538461538461539,15
vanilla,0.29,0.14705882352941177,16
multiple,0.23,0.11538461538461539,16
vanilla,0.42,0.17647058823529413,17
multiple,0.23,0.11538461538461539,17
vanilla,0.43,0.2037037037037037,18
multiple,0.24,0.1111111111111111,18
vanilla,0.53,0.19696969696969696,19
multiple,0.29,0.09375,19
vanilla,0.39,0.1875,20
multiple,0.23,0.11538461538461539,20
