method,power,fdp,seedB
vanilla,0.75,0,1
multiple,0.73,0,1
vanilla,0.76,0.02564102564102564,2
multiple,0.78,0.012658227848101266,2
vanilla,0.84,0.06666666666666667,3
multiple,0.76,0,3
vanilla,0.77,0.04938271604938271,4
multiple,0.75,0.013157894736842105,4
vanilla,0.78,0.04878048780487805,5
multiple,0.76,0.012987012987012988,5
vanilla,0.85,0.06593406593406594,6
multiple,0.77,0.01282051282051282,6
vanilla,0.79,0.0125,7
multiple,0.75,0.013157894736842105,7
vanilla,0.75,0.013157894736842105,8
multiple,0.74,0,8
vanilla,0.81,0.1,9
multiple,0.78,0.012658227848101266,9
vanilla,0.8,0.03614457831325301,10
multiple,0.78,0.012658227848101266,10
vanilla,0.8,0.012345679012345678,11
multiple,0.77,0.01282051282051282,11
vanilla,0.79,0.024691358024691357,12
multiple,0.76,0.012987012987012988,12
vanilla,0.83,0.03488372093023256,13
multiple,0.75,0.013157894736842105,13
vanilla,0.77,0.02531645569620253,14
multiple,0.78,0.012658227848101266,14
vanilla,0.79,0.04819277108433735,15
multiple,0.75,0.013157894736842105,15
vanilla,0.88,0.09278350515463918,16
multiple,0.76,0.012987012987012988,16
vanilla,0.76,0.07317073170731707,17
multiple,0.77,0,17
vanilla,0.8,0.047619047619047616,18
multiple,0.78,0.012658227848101266,18
vanilla,0.81,0.047058823529411764,19
multiple,0.78,0.012658227848101266,19
vanilla,0.8,0.03614457831325301,20
multiple,0.75,0.013157894736842105,20
