method,power,fdp,seedB
vanilla,0.9,0.14285714285714285,1
multiple,0.73,0,1
vanilla,0.78,0.060240963855421686,2
multiple,0.71,0,2
vanilla,0.8,0.058823529411764705,3
multiple,0.72,0,3
vanilla,0.8,0.012345679012345678,4
multiple,0.73,0,4
vanilla,0.79,0.08139534883720931,5
multiple,0.75,0,5
vanilla,0.8,0.06976744186046512,6
multiple,0.74,0,6
vanilla,0.73,0.013513513513513514,7
multiple,0.73,0,7
vanilla,0.81,0.03571428571428571,8
multiple,0.72,0,8
vanilla,0.87,0.13,9
multiple,0.76,0,9
vanilla,0.74,0.02631578947368421,10
multiple,0.71,0,10
vanilla,0.83,0.10752688172043011,11
multiple,0.71,0,11
vanilla,0.82,0.0989010989010989,12
multiple,0.74,0,12
vanilla,0.9,0.1509433962264151,13
multiple,0.72,0,13
vanilla,0.85,0.11458333333333333,14
multiple,0.73,0,14
vanilla,0.78,0.04878048780487805,15
multiple,0.73,0,15
vanilla,0.79,0.10227272727272728,16
multiple,0.72,0,16
vanilla,0.81,0.12903225806451613,17
multiple,0.73,0,17
vanilla,0.87,0.13,18
multiple,0.72,0,18
vanilla,0.91,0.1651376146788991,19
multiple,0.71,0,19
vanilla,0.77,0.08333333333333333,20
multiple,0.73,0,20
