method,power,fdp,seedB
vanilla,0.84,0.10638297872340426,1
multiple,0.85,0.011627906976744186,1
vanilla,0.86,0.044444444444444446,2
multiple,0.83,0.011904761904761904,2
vanilla,0.82,0.03529411764705882,3
multiple,0.85,0.022988505747126436,3
vanilla,0.87,0.09375,4
multiple,0.84,0.011764705882352941,4
vanilla,0.89,0.09183673469387756,5
multiple,0.84,0.011764705882352941,5
vanilla,0.87,0.04395604395604396,6
multiple,0.84,0.023255813953488372,6
vanilla,0.84,0.011764705882352941,7
multiple,0.84,0.011764705882352941,7
vanilla,0.83,0.056818181818181816,8
multiple,0.84,0.011764705882352941,8
vanilla,0.84,0.045454545454545456,9
multiple,0.82,0.012048192771084338,9
vanilla,0.86,0.022727272727272728,10
multiple,0.84,0.011764705882352941,10
vanilla,0.85,0.07608695652173914,11
multiple,0.85,0.011627906976744186,11
vanilla,0.81,0.047058823529411764,12
multiple,0.85,0.011627906976744186,12
vanilla,0.89,0.12745098039215685,13
multiple,0.84,0.023255813953488372,13
vanilla,0.89,0.08247422680412371,14
multiple,0.84,0.023255813953488372,14
vanilla,0.87,0.03333333333333333,15
multiple,0.84,0,15
vanilla,0.87,0.08421052631578947,16
multiple,0.84,0.011764705882352941,16
vanilla,0.83,0.03488372093023256,17
multiple,0.85,0,17
vanilla,0.93,0.16216216216216217,18
multiple,0.85,0.011627906976744186,18
vanilla,0.88,0.06382978723404255,19
multiple,0.83,0.011904761904761904,19
vanilla,0.91,0.042105263157894736,20
multiple,0.84,0.023255813953488372,20
