method,power,fdp,seedB
vanilla,0.3,0.03225806451612903,1
multiple,0.16,0,1
vanilla,0.49,0.09259259259259259,2
multiple,0.24,0,2
vanilla,0.38,0.05,3
multiple,0.27,0,3
vanilla,0.22,0.043478260869565216,4
multiple,0.24,0,4
vanilla,0.37,0.13953488372093023,5
multiple,0.27,0,5
vanilla,0.39,0.025,6
multiple,0.25,0,6
vanilla,0.52,0.1875,7
multiple,0.23,0,7
vanilla,0.39,0.07142857142857142,8
multiple,0.25,0,8
vanilla,0.38,0.05,9
multiple,0.21,0,9
vanilla,0.24,0,10
multiple,0.24,0,10
vanilla,0.16,0,11
multiple,0.23,0,11
vanilla,0.44,0.22807017543859648,12
multiple,0.25,0,12
vanilla,0.23,0,13
multiple,0.25,0,13
vanilla,0.38,0.11627906976744186,14
multiple,0.24,0,14
vanilla,0.21,0,15
multiple,0.24,0,15
vanilla,0.35,0.05405405405405406,16
multiple,0.27,0,16
vanilla,0.41,0.18,17
multiple,0.26,0,17
vanilla,0.15,0,18
multiple,0.29,0,18
vanilla,0.38,0.05,19
multiple,0.26,0,19
vanilla,0.38,0.05,20
multiple,0.24,0,20
