method,power,fdp,seedB
vanilla,0.54,0.1,1
multiple,0.34,0,1
vanilla,0.34,0,2
multiple,0.34,0,2
vanilla,0.49,0.07547169811320754,3
multiple,0.34,0,3
vanilla,0.38,0,4
multiple,0.33,0,4
vanilla,0.33,0,5
multiple,0.35,0,5
vanilla,0.49,0.09259259259259259,6
multiple,0.34,0,6
vanilla,0.37,0.075,7
multiple,0.34,0,7
vanilla,0.45,0,8
multiple,0.35,0,8
vanilla,0.46,0.1320754716981132,9
multiple,0.35,0,9
vanilla,0.46,0.1320754716981132,10
multiple,0.35,0,10
vanilla,0.58,0.17142857142857143,11
multiple,0.35,0,11
vanilla,0.53,0.018518518518518517,12
multiple,0.34,0,12
vanilla,0.42,0.08695652173913043,13
multiple,0.32,0,13
vanilla,0.35,0.07894736842105263,14
multiple,0.34,0,14
vanilla,0.4,0.06976744186046512,15
multiple,0.35,0,15
vanilla,0.46,0.1320754716981132,16
multiple,0.34,0,16
vanilla,0.35,0,17
multiple,0.33,0,17
vanilla,0.39,0.04878048780487805,18
multiple,0.35,0,18
vanilla,0.5,0.1935483870967742,19
multiple,0.34,0,19
vanilla,0.34,0,20
multiple,0.34,0,20
