method,power,fdp,seedB
vanilla,0.89,0.09183673469387756,1
multiple,0.89,0.03260869565217391,1
vanilla,0.9,0.10891089108910891,2
multiple,0.89,0.011111111111111112,2
vanilla,0.89,0.11,3
multiple,0.89,0.02197802197802198,3
vanilla,0.89,0.08247422680412371,4
multiple,0.89,0.02197802197802198,4
vanilla,0.93,0.1308411214953271,5
multiple,0.88,0.022222222222222223,5
vanilla,0.91,0.14150943396226415,6
multiple,0.88,0.022222222222222223,6
vanilla,0.9,0.11764705882352941,7
multiple,0.88,0.011235955056179775,7
vanilla,0.87,0.07446808510638298,8
multiple,0.88,0.011235955056179775,8
vanilla,0.87,0.13861386138613863,9
multiple,0.89,0,9
vanilla,0.92,0.08,10
multiple,0.89,0.03260869565217391,10
vanilla,0.92,0.0707070707070707,11
multiple,0.88,0,11
vanilla,0.87,0.1553398058252427,12
multiple,0.88,0.011235955056179775,12
vanilla,0.84,0.07692307692307693,13
multiple,0.88,0.022222222222222223,13
vanilla,0.9,0.11764705882352941,14
multiple,0.88,0.011235955056179775,14
vanilla,0.93,0.0970873786407767,15
multiple,0.89,0.011111111111111112,15
vanilla,0.96,0.15789473684210525,16
multiple,0.89,0.02197802197802198,16
vanilla,0.84,0.06666666666666667,17
multiple,0.88,0,17
vanilla,0.89,0.14423076923076922,18
multiple,0.88,0.022222222222222223,18
vanilla,0.96,0.12727272727272726,19
multiple,0.88,0,19
vanilla,0.93,0.10576923076923077,20
multiple,0.88,0,20
