method,power,fdp,seedB
vanilla,0.22,0,1
multiple,0,0,1
vanilla,0.21,0,2
multiple,0.26,0.037037037037037035,2
vanilla,0.24,0.04,3
multiple,0.29,0.06451612903225806,3
vanilla,0.54,0.12903225806451613,4
multiple,0.3,0.03225806451612903,4
vanilla,0.44,0.043478260869565216,5
multiple,0,0,5
vanilla,0.45,0.11764705882352941,6
multiple,0.27,0.06896551724137931,6
vanilla,0.62,0.17333333333333334,7
multiple,0.26,0.037037037037037035,7
vanilla,0.47,0.16071428571428573,8
multiple,0.23,0.041666666666666664,8
vanilla,0.42,0.06666666666666667,9
multiple,0.32,0.058823529411764705,9
vanilla,0.5,0.09090909090909091,10
multiple,0.26,0.037037037037037035,10
vanilla,0.47,0.12962962962962962,11
multiple,0.25,0.038461538461538464,11
vanilla,0.34,0.08108108108108109,12
multiple,0.22,0,12
vanilla,0.38,0.11627906976744186,13
multiple,0,0,13
vanilla,0.37,0.075,14
multiple,0.32,0.08571428571428572,14
vanilla,0.3,0.0625,15
multiple,0.24,0,15
vanilla,0.37,0.0975609756097561,16
multiple,0.25,0,16
vanilla,0.43,0.06521739130434782,17
multiple,0.25,0.038461538461538464,17
vanilla,0.23,0.041666666666666664,18
multiple,0.25,0.038461538461538464,18
vanilla,0.51,0.1774193548387097,19
multiple,0.22,0,19
vanilla,0.53,0.15873015873015872,20
multiple,0.28,0.06666666666666667,20
