method,power,fdp,seedB
vanilla,0.33,0.029411764705882353,1
multiple,0.21,0,1
vanilla,0.31,0.03125,2
multiple,0.26,0,2
vanilla,0.46,0.08,3
multiple,0.24,0,3
vanilla,0.48,0.04,4
multiple,0.29,0,4
vanilla,0.4,0.047619047619047616,5
multiple,0.26,0,5
vanilla,0.43,0.06521739130434782,6
multiple,0.26,0,6
vanilla,0.37,0.075,7
multiple,0.26,0,7
vanilla,0.34,0.02857142857142857,8
multiple,0.26,0,8
vanilla,0.45,0.0625,9
multiple,0.21,0,9
vanilla,0.53,0.11666666666666667,10
multiple,0.3,0,10
vanilla,0.5,0.09090909090909091,11
multiple,0.28,0,11
vanilla,0.41,0.023809523809523808,12
multiple,0.33,0,12
vanilla,0.31,0.03125,13
multiple,0.26,0,13
vanilla,0.47,0.09615384615384616,14
multiple,0.29,0,14
vanilla,0.51,0.08928571428571429,15
multiple,0.29,0,15
vanilla,0.55,0.09836065573770492,16
multiple,0.26,0,16
vanilla,0.49,0.07547169811320754,17
multiple,0.26,0,17
vanilla,0.39,0.09302325581395349,18
multiple,0.26,0,18
vanilla,0.34,0,19
multiple,0.26,0,19
vanilla,0.39,0.025,20
multiple,0.25,0,20
