method,power,fdp,seedB
vanilla,0.98,0.10909090909090909,1
multiple,0.99,0.029411764705882353,1
vanilla,1,0.1452991452991453,2
multiple,0.98,0.0392156862745098,2
vanilla,0.99,0.15384615384615385,3
multiple,0.98,0.02,3
vanilla,0.98,0.15517241379310345,4
multiple,0.98,0.0297029702970297,4
vanilla,0.99,0.0660377358490566,5
multiple,0.99,0.038834951456310676,5
vanilla,0.99,0.09174311926605505,6
multiple,0.98,0.0297029702970297,6
vanilla,0.95,0.010416666666666666,7
multiple,0.98,0.0297029702970297,7
vanilla,0.98,0.07547169811320754,8
multiple,0.99,0.038834951456310676,8
vanilla,0.98,0.057692307692307696,9
multiple,0.98,0.02,9
vanilla,0.98,0.09259259259259259,10
multiple,0.99,0.029411764705882353,10
vanilla,0.97,0.0673076923076923,11
multiple,0.98,0.010101010101010102,11
vanilla,0.97,0.05825242718446602,12
multiple,0.99,0.029411764705882353,12
vanilla,0.98,0.09259259259259259,13
multiple,0.98,0.0297029702970297,13
vanilla,0.94,0.0784313725490196,14
multiple,0.98,0.02,14
vanilla,0.97,0.08490566037735849,15
multiple,0.99,0.029411764705882353,15
vanilla,0.98,0.13274336283185842,16
multiple,0.98,0.010101010101010102,16
vanilla,0.96,0.06796116504854369,17
multiple,0.98,0.0297029702970297,17
vanilla,0.98,0.125,18
multiple,0.98,0.02,18
vanilla,0.97,0.08490566037735849,19
multiple,0.99,0.019801980198019802,19
vanilla,0.98,0.07547169811320754,20
multiple,0.98,0.02,20
