method,power,fdp,seedB
vanilla,0.61,0,1
multiple,0.59,0,1
vanilla,0.61,0.031746031746031744,2
multiple,0.6,0.01639344262295082,2
vanilla,0.59,0.03278688524590164,3
multiple,0.53,0,3
vanilla,0.57,0.017241379310344827,4
multiple,0.6,0.01639344262295082,4
vanilla,0.65,0.057971014492753624,5
multiple,0.55,0.017857142857142856,5
vanilla,0.61,0.046875,6
multiple,0.59,0,6
vanilla,0.49,0,7
multiple,0.56,0.017543859649122806,7
vanilla,0.65,0.029850746268656716,8
multiple,0.56,0,8
vanilla,0.71,0.1125,9
multiple,0.57,0.017241379310344827,9
vanilla,0.58,0.04918032786885246,10
multiple,0.59,0,10
vanilla,0.6,0.01639344262295082,11
multiple,0.58,0.01694915254237288,11
vanilla,0.59,0.016666666666666666,12
multiple,0.58,0.01694915254237288,12
vanilla,0.68,0.04225352112676056,13
multiple,0.59,0.016666666666666666,13
vanilla,0.62,0.015873015873015872,14
multiple,0.59,0.016666666666666666,14
vanilla,0.6,0,15
multiple,0.56,0.017543859649122806,15
vanilla,0.73,0.12048192771084337,16
multiple,0.59,0.016666666666666666,16
vanilla,0.59,0.04838709677419355,17
multiple,0.55,0,17
vanilla,0.66,0.043478260869565216,18
multiple,0.59,0.016666666666666666,18
vanilla,0.59,0.06349206349206349,19
multiple,0.59,0,19
vanilla,0.59,0.016666666666666666,20
multiple,0.58,0,20
