method,power,fdp,seedB
vanilla,0.94,0.06930693069306931,1
multiple,0.92,0.010752688172043012,1
vanilla,0.88,0.06382978723404255,2
multiple,0.91,0,2
vanilla,0.91,0.042105263157894736,3
multiple,0.92,0,3
vanilla,0.89,0.02197802197802198,4
multiple,0.91,0,4
vanilla,0.81,0.012195121951219513,5
multiple,0.92,0,5
vanilla,0.92,0.05154639175257732,6
multiple,0.91,0,6
vanilla,0.82,0.023809523809523808,7
multiple,0.9,0,7
vanilla,0.93,0.10576923076923077,8
multiple,0.91,0,8
vanilla,0.86,0,9
multiple,0.92,0,9
vanilla,0.9,0.05263157894736842,10
multiple,0.92,0,10
vanilla,0.91,0.061855670103092786,11
multiple,0.9,0,11
vanilla,0.85,0.022988505747126436,12
multiple,0.91,0,12
vanilla,0.96,0.08571428571428572,13
multiple,0.91,0.010869565217391304,13
vanilla,0.88,0.06382978723404255,14
multiple,0.92,0.010752688172043012,14
vanilla,0.92,0.05154639175257732,15
multiple,0.92,0,15
vanilla,0.95,0.06862745098039216,16
multiple,0.91,0,16
vanilla,0.86,0.054945054945054944,17
multiple,0.9,0,17
vanilla,0.92,0.061224489795918366,18
multiple,0.92,0,18
vanilla,0.91,0.061855670103092786,19
multiple,0.91,0,19
vanilla,0.87,0.04395604395604396,20
multiple,0.91,0,20
