method,power,fdp,seedB
vanilla,0.83,0.08791208791208792,1
multiple,0.8,0,1
vanilla,0.84,0.045454545454545456,2
multiple,0.82,0.012048192771084338,2
vanilla,0.86,0.07526881720430108,3
multiple,0.79,0.0125,3
vanilla,0.86,0.1485148514851485,4
multiple,0.8,0,4
vanilla,0.78,0.04878048780487805,5
multiple,0.82,0.012048192771084338,5
vanilla,0.84,0.07692307692307693,6
multiple,0.83,0.011904761904761904,6
vanilla,0.85,0.10526315789473684,7
multiple,0.84,0.011764705882352941,7
vanilla,0.85,0.0449438202247191,8
multiple,0.81,0,8
vanilla,0.69,0.041666666666666664,9
multiple,0.83,0,9
vanilla,0.8,0.024390243902439025,10
multiple,0.82,0,10
vanilla,0.89,0.1188118811881188,11
multiple,0.83,0,11
vanilla,0.87,0.08421052631578947,12
multiple,0.83,0.011904761904761904,12
vanilla,0.84,0.07692307692307693,13
multiple,0.81,0,13
vanilla,0.87,0.07446808510638298,14
multiple,0.82,0,14
vanilla,0.82,0.07865168539325842,15
multiple,0.83,0,15
vanilla,0.81,0.05813953488372093,16
multiple,0.85,0,16
vanilla,0.86,0.1485148514851485,17
multiple,0.8,0,17
vanilla,0.83,0.056818181818181816,18
multiple,0.82,0.012048192771084338,18
vanilla,0.88,0.06382978723404255,19
multiple,0.81,0,19
vanilla,0.86,0.07526881720430108,20
multiple,0.8,0,20
