method,power,fdp,seedB
vanilla,0.21,0.08695652173913043,1
multiple,0,0,1
vanilla,0.43,0.1568627450980392,2
multiple,0,0,2
vanilla,0.26,0.037037037037037035,3
multiple,0,0,3
vanilla,0.29,0.14705882352941177,4
multiple,0,0,4
vanilla,0.23,0.041666666666666664,5
multiple,0,0,5
vanilla,0,0,6
multiple,0,0,6
vanilla,0.22,0.043478260869565216,7
multiple,0,0,7
vanilla,0.16,0,8
multiple,0,0,8
vanilla,0,0,9
multiple,0,0,9
vanilla,0,0,10
multiple,0,0,10
vanilla,0.25,0.07407407407407407,11
multiple,0,0,11
vanilla,0.29,0.03333333333333333,12
multiple,0,0,12
vanilla,0.35,0.125,13
multiple,0,0,13
vanilla,0.44,0.18518518518518517,14
multiple,0,0,14
vanilla,0.34,0.08108108108108109,15
multiple,0,0,15
vanilla,0.23,0.041666666666666664,16
multiple,0.2,0.047619047619047616,16
vanilla,0.52,0.1746031746031746,17
multiple,0,0,17
vanilla,0.37,0.11904761904761904,18
multiple,0,0,18
vanilla,0.3,0.0625,19
multiple,0,0,19
vanilla,0.19,0.05,20
multiple,0,0,20
