method,power,fdp,seedB
vanilla,0.95,0.13636363636363635,1
multiple,0.94,0,1
vanilla,0.9,0.08163265306122448,2
multiple,0.95,0,2
vanilla,0.89,0.06315789473684211,3
multiple,0.94,0,3
vanilla,0.9,0.01098901098901099,4
multiple,0.94,0,4
vanilla,0.93,0.07920792079207921,5
multiple,0.95,0,5
vanilla,0.93,0.07,6
multiple,0.93,0,6
vanilla,0.94,0.010526315789473684,7
multiple,0.95,0,7
vanilla,0.89,0.043010752688172046,8
multiple,0.94,0,8
vanilla,0.95,0.12037037037037036,9
multiple,0.95,0,9
vanilla,0.96,0.04950495049504951,10
multiple,0.94,0,10
vanilla,0.92,0.10679611650485436,11
multiple,0.92,0,11
vanilla,0.93,0.11428571428571428,12
multiple,0.93,0,12
vanilla,0.95,0.15178571428571427,13
multiple,0.95,0,13
vanilla,0.92,0.09803921568627451,14
multiple,0.94,0,14
vanilla,0.94,0.06,15
multiple,0.94,0,15
vanilla,0.91,0.09,16
multiple,0.93,0,16
vanilla,0.92,0.11538461538461539,17
multiple,0.95,0,17
vanilla,0.95,0.12037037037037036,18
multiple,0.93,0,18
vanilla,0.94,0.168141592920354,19
multiple,0.95,0,19
vanilla,0.93,0.11428571428571428,20
multiple,0.93,0,20
