method,power,fdp,seedB
vanilla,0.68,0.04225352112676056,1
multiple,0.57,0,1
vanilla,0.81,0.19801980198019803,2
multiple,0.59,0,2
vanilla,0.74,0.0975609756097561,3
multiple,0.65,0.04411764705882353,3
vanilla,0.76,0.08433734939759036,4
multiple,0.61,0.031746031746031744,4
vanilla,0.72,0.1,5
multiple,0.61,0.016129032258064516,5
vanilla,0.45,0,6
multiple,0.58,0.03333333333333333,6
vanilla,0.78,0.08235294117647059,7
multiple,0.55,0,7
vanilla,0.81,0.22115384615384615,8
multiple,0.51,0.019230769230769232,8
vanilla,0.59,0.016666666666666666,9
multiple,0.66,0.043478260869565216,9
vanilla,0.78,0.10344827586206896,10
multiple,0.59,0,10
vanilla,0.72,0.1,11
multiple,0.64,0.04477611940298507,11
vanilla,0.71,0.08974358974358974,12
multiple,0.55,0,12
vanilla,0.76,0.10588235294117647,13
multiple,0.62,0.015873015873015872,13
vanilla,0.7,0.10256410256410256,14
multiple,0.62,0.03125,14
vanilla,0.68,0.08108108108108109,15
multiple,0.65,0.029850746268656716,15
vanilla,0.67,0.0821917808219178,16
multiple,0.6,0.03225806451612903,16
vanilla,0.78,0.07142857142857142,17
multiple,0.6,0.01639344262295082,17
vanilla,0.72,0.15294117647058825,18
multiple,0.63,0.03076923076923077,18
vanilla,0.75,0.11764705882352941,19
multiple,0.67,0.04285714285714286,19
vanilla,0.69,0.09210526315789473,20
multiple,0.62,0.03125,20
