method,power,fdp,seedB
vanilla,0.78,0.025,1
multiple,0.79,0,1
vanilla,0.76,0.06172839506172839,2
multiple,0.77,0,2
vanilla,0.77,0.0375,3
multiple,0.81,0.012195121951219513,3
vanilla,0.79,0.0125,4
multiple,0.78,0,4
vanilla,0.7,0.0410958904109589,5
multiple,0.78,0,5
vanilla,0.8,0.12087912087912088,6
multiple,0.74,0,6
vanilla,0.77,0.09411764705882353,7
multiple,0.78,0,7
vanilla,0.84,0.15151515151515152,8
multiple,0.78,0,8
vanilla,0.77,0.04938271604938271,9
multiple,0.76,0,9
vanilla,0.77,0.10465116279069768,10
multiple,0.79,0,10
vanilla,0.87,0.13,11
multiple,0.8,0,11
vanilla,0.84,0.06666666666666667,12
multiple,0.78,0,12
vanilla,0.79,0.10227272727272728,13
multiple,0.77,0,13
vanilla,0.8,0.13043478260869565,14
multiple,0.76,0,14
vanilla,0.91,0.2288135593220339,15
multiple,0.79,0,15
vanilla,0.84,0.0967741935483871,16
multiple,0.76,0,16
vanilla,0.84,0.125,17
multiple,0.78,0,17
vanilla,0.73,0.05194805194805195,18
multiple,0.77,0,18
vanilla,0.84,0.19230769230769232,19
multiple,0.8,0,19
vanilla,0.84,0.13402061855670103,20
multiple,0.81,0,20
