method,power,fdp,seedB
vanilla,0.99,0.1,1
multiple,0.99,0.019801980198019802,1
vanilla,1,0.13793103448275862,2
multiple,0.99,0.038834951456310676,2
vanilla,1,0.15254237288135594,3
multiple,1,0.0196078431372549,3
vanilla,0.99,0.15384615384615385,4
multiple,0.99,0.029411764705882353,4
vanilla,1,0.06542056074766354,5
multiple,0.99,0.038834951456310676,5
vanilla,0.99,0.09174311926605505,6
multiple,1,0.02912621359223301,6
vanilla,0.99,0.01,7
multiple,0.99,0.029411764705882353,7
vanilla,1,0.06542056074766354,8
multiple,0.99,0.019801980198019802,8
vanilla,0.99,0.04807692307692308,9
multiple,0.99,0.038834951456310676,9
vanilla,1,0.09090909090909091,10
multiple,0.99,0.029411764705882353,10
vanilla,0.97,0.0673076923076923,11
multiple,1,0.009900990099009901,11
vanilla,0.99,0.05714285714285714,12
multiple,0.99,0.029411764705882353,12
vanilla,0.98,0.09259259259259259,13
multiple,0.99,0.029411764705882353,13
vanilla,0.98,0.07547169811320754,14
multiple,0.99,0.029411764705882353,14
vanilla,0.98,0.08411214953271028,15
multiple,0.99,0.029411764705882353,15
vanilla,0.99,0.13157894736842105,16
multiple,1,0.009900990099009901,16
vanilla,0.99,0.0660377358490566,17
multiple,0.99,0.029411764705882353,17
vanilla,1,0.11504424778761062,18
multiple,1,0.0196078431372549,18
vanilla,0.98,0.08411214953271028,19
multiple,0.99,0.019801980198019802,19
vanilla,0.99,0.07476635514018691,20
multiple,1,0.0196078431372549,20
