method,power,fdp,seedB
vanilla,0.8,0.06976744186046512,1
multiple,0.89,0.03260869565217391,1
vanilla,0.88,0.1111111111111111,2
multiple,0.87,0.04395604395604396,2
vanilla,0.87,0.09375,3
multiple,0.88,0.043478260869565216,3
vanilla,0.88,0.09278350515463918,4
multiple,0.88,0.03296703296703297,4
vanilla,0.89,0.12745098039215685,5
multiple,0.89,0.03260869565217391,5
vanilla,0.87,0.05434782608695652,6
multiple,0.84,0.034482758620689655,6
vanilla,0.88,0.09278350515463918,7
multiple,0.87,0.03333333333333333,7
vanilla,0.88,0.12,8
multiple,0.89,0.03260869565217391,8
vanilla,0.86,0.09473684210526316,9
multiple,0.88,0.03296703296703297,9
vanilla,0.88,0.12871287128712872,10
multiple,0.89,0.043010752688172046,10
vanilla,0.88,0.06382978723404255,11
multiple,0.88,0.03296703296703297,11
vanilla,0.86,0.14,12
multiple,0.89,0.03260869565217391,12
vanilla,0.88,0.07368421052631578,13
multiple,0.88,0.03296703296703297,13
vanilla,0.89,0.06315789473684211,14
multiple,0.87,0.03333333333333333,14
vanilla,0.84,0.08695652173913043,15
multiple,0.89,0.043010752688172046,15
vanilla,0.89,0.1523809523809524,16
multiple,0.88,0.03296703296703297,16
vanilla,0.83,0.11702127659574468,17
multiple,0.89,0.043010752688172046,17
vanilla,0.9,0.1262135922330097,18
multiple,0.89,0.043010752688172046,18
vanilla,0.91,0.125,19
multiple,0.89,0.03260869565217391,19
vanilla,0.85,0.09574468085106383,20
multiple,0.85,0.03409090909090909,20
