method,power,fdp,seedB
vanilla,0.75,0.025974025974025976,1
multiple,0.85,0.05555555555555555,1
vanilla,0.87,0.13861386138613863,2
multiple,0.84,0.045454545454545456,2
vanilla,0.8,0.09090909090909091,3
multiple,0.85,0.0449438202247191,3
vanilla,0.84,0.10638297872340426,4
multiple,0.84,0.045454545454545456,4
vanilla,0.81,0.047058823529411764,5
multiple,0.84,0.045454545454545456,5
vanilla,0.87,0.13861386138613863,6
multiple,0.84,0.056179775280898875,6
vanilla,0.9,0.1588785046728972,7
multiple,0.85,0.0449438202247191,7
vanilla,0.85,0.09574468085106383,8
multiple,0.84,0.056179775280898875,8
vanilla,0.85,0.12371134020618557,9
multiple,0.85,0.0449438202247191,9
vanilla,0.87,0.08421052631578947,10
multiple,0.84,0.056179775280898875,10
vanilla,0.82,0.046511627906976744,11
multiple,0.84,0.045454545454545456,11
vanilla,0.82,0.06818181818181818,12
multiple,0.84,0.056179775280898875,12
vanilla,0.86,0.054945054945054944,13
multiple,0.84,0.056179775280898875,13
vanilla,0.81,0.03571428571428571,14
multiple,0.84,0.045454545454545456,14
vanilla,0.9,0.1346153846153846,15
multiple,0.83,0.03488372093023256,15
vanilla,0.83,0.07777777777777778,16
multiple,0.85,0.05555555555555555,16
vanilla,0.88,0.10204081632653061,17
multiple,0.84,0.034482758620689655,17
vanilla,0.83,0.08791208791208792,18
multiple,0.84,0.045454545454545456,18
vanilla,0.81,0.11956521739130435,19
multiple,0.84,0.056179775280898875,19
vanilla,0.84,0.08695652173913043,20
multiple,0.84,0.056179775280898875,20
