method,power,fdp,seedB
vanilla,1,0.05660377358490566,1
multiple,0.99,0,1
vanilla,0.99,0.08333333333333333,2
multiple,0.99,0,2
vanilla,0.99,0.04807692307692308,3
multiple,1,0,3
vanilla,1,0.06542056074766354,4
multiple,1,0,4
vanilla,0.99,0.08333333333333333,5
multiple,1,0,5
vanilla,1,0.09090909090909091,6
multiple,1,0,6
vanilla,0.99,0.07476635514018691,7
multiple,1,0,7
vanilla,0.99,0.0660377358490566,8
multiple,1,0,8
vanilla,0.99,0.0660377358490566,9
multiple,1,0,9
vanilla,1,0.05660377358490566,10
multiple,1,0,10
vanilla,0.97,0.020202020202020204,11
multiple,1,0,11
vanilla,1,0.009900990099009901,12
multiple,1,0,12
vanilla,0.99,0.019801980198019802,13
multiple,1,0,13
vanilla,0.99,0.07476635514018691,14
multiple,1,0,14
vanilla,0.99,0.07476635514018691,15
multiple,1,0,15
vanilla,0.99,0.029411764705882353,16
multiple,0.99,0,16
vanilla,0.99,0.04807692307692308,17
multiple,1,0,17
vanilla,0.99,0.038834951456310676,18
multiple,1,0,18
vanilla,0.99,0.08333333333333333,19
multiple,0.99,0,19
vanilla,1,0.09090909090909091,20
multiple,1,0,20
