method,power,fdp,seedB
vanilla,0.41,0.046511627906976744,1
multiple,0,0,1
vanilla,0.39,0.025,2
multiple,0,0,2
vanilla,0.12,0,3
multiple,0.24,0,3
vanilla,0.34,0,4
multiple,0.25,0,4
vanilla,0.33,0,5
multiple,0.23,0,5
vanilla,0.39,0.025,6
multiple,0.26,0,6
vanilla,0.34,0,7
multiple,0.28,0,7
vanilla,0.44,0.06382978723404255,8
multiple,0,0,8
vanilla,0.2,0,9
multiple,0.35,0,9
vanilla,0.34,0.02857142857142857,10
multiple,0.19,0,10
vanilla,0.44,0,11
multiple,0.27,0,11
vanilla,0.42,0,12
multiple,0.32,0,12
vanilla,0.4,0,13
multiple,0.29,0,13
vanilla,0.31,0,14
multiple,0,0,14
vanilla,0.33,0.029411764705882353,15
multiple,0.28,0,15
vanilla,0.33,0.05714285714285714,16
multiple,0.29,0,16
vanilla,0.22,0,17
multiple,0.32,0,17
vanilla,0.48,0.04,18
multiple,0.28,0,18
vanilla,0.4,0,19
multiple,0.3,0,19
vanilla,0.29,0.03333333333333333,20
multiple,0,0,20
