method,power,fdp,seedB
vanilla,0.98,0.15517241379310345,1
multiple,0.99,0.019801980198019802,1
vanilla,0.99,0.038834951456310676,2
multiple,0.99,0.01,2
vanilla,1,0.0990990990990991,3
multiple,0.99,0.01,3
vanilla,0.97,0.09345794392523364,4
multiple,0.99,0.01,4
vanilla,0.99,0.05714285714285714,5
multiple,1,0.009900990099009901,5
vanilla,0.99,0.05714285714285714,6
multiple,0.99,0.01,6
vanilla,0.98,0.06666666666666667,7
multiple,0.99,0.01,7
vanilla,0.97,0.049019607843137254,8
multiple,0.99,0.019801980198019802,8
vanilla,1,0.10714285714285714,9
multiple,0.99,0.01,9
vanilla,1,0.06542056074766354,10
multiple,0.99,0.01,10
vanilla,0.99,0.07476635514018691,11
multiple,0.99,0.01,11
vanilla,1,0.047619047619047616,12
multiple,0.99,0.019801980198019802,12
vanilla,0.97,0.039603960396039604,13
multiple,1,0.0196078431372549,13
vanilla,0.97,0.039603960396039604,14
multiple,0.99,0.01,14
vanilla,0.99,0.05714285714285714,15
multiple,0.99,0.01,15
vanilla,0.98,0.057692307692307696,16
multiple,0.99,0.019801980198019802,16
vanilla,0.99,0.0660377358490566,17
multiple,0.99,0.019801980198019802,17
vanilla,1,0.08256880733944955,18
multiple,0.99,0.01,18
vanilla,1,0.06542056074766354,19
multiple,0.99,0.01,19
vanilla,1,0.11504424778761062,20
multiple,0.99,0.01,20
