method,power,fdp,seedB
vanilla,0.5,0.1935483870967742,1
multiple,0.18,0,1
vanilla,0.55,0.2465753424657534,2
multiple,0,0,2
vanilla,0.47,0.12962962962962962,3
multiple,0,0,3
vanilla,0.29,0.06451612903225806,4
multiple,0,0,4
vanilla,0.22,0.043478260869565216,5
multiple,0,0,5
vanilla,0.49,0.19672131147540983,6
multiple,0.26,0,6
vanilla,0.27,0,7
multiple,0.2,0,7
vanilla,0.38,0.13636363636363635,8
multiple,0.24,0,8
vanilla,0,0,9
multiple,0.21,0,9
vanilla,0.48,0.12727272727272726,10
multiple,0.18,0,10
vanilla,0.26,0,11
multiple,0.27,0,11
vanilla,0.3,0.09090909090909091,12
multiple,0.2,0,12
vanilla,0.45,0.1346153846153846,13
multiple,0.21,0,13
vanilla,0.31,0.08823529411764706,14
multiple,0.17,0,14
vanilla,0.37,0.11904761904761904,15
multiple,0.23,0,15
vanilla,0.33,0.175,16
multiple,0.23,0,16
vanilla,0.25,0,17
multiple,0.17,0,17
vanilla,0.32,0.058823529411764705,18
multiple,0.21,0,18
vanilla,0.47,0.17543859649122806,19
multiple,0.21,0,19
vanilla,0.13,0,20
multiple,0.23,0,20
