method,power,fdp,seedB
vanilla,0.96,0.13513513513513514,1
multiple,0.98,0.0297029702970297,1
vanilla,0.99,0.1391304347826087,2
multiple,0.98,0.0297029702970297,2
vanilla,0.98,0.08411214953271028,3
multiple,0.99,0.029411764705882353,3
vanilla,0.95,0.10377358490566038,4
multiple,0.98,0.0297029702970297,4
vanilla,0.91,0.052083333333333336,5
multiple,0.99,0.029411764705882353,5
vanilla,0.98,0.125,6
multiple,0.99,0.029411764705882353,6
vanilla,0.95,0.12844036697247707,7
multiple,0.98,0.0297029702970297,7
vanilla,1,0.17355371900826447,8
multiple,0.98,0.0297029702970297,8
vanilla,0.99,0.13157894736842105,9
multiple,0.99,0.038834951456310676,9
vanilla,1,0.0990990990990991,10
multiple,0.98,0.0297029702970297,10
vanilla,0.99,0.13157894736842105,11
multiple,0.99,0.029411764705882353,11
vanilla,0.98,0.09259259259259259,12
multiple,0.98,0.0297029702970297,12
vanilla,0.99,0.12389380530973451,13
multiple,0.99,0.029411764705882353,13
vanilla,0.97,0.13392857142857142,14
multiple,0.99,0.029411764705882353,14
vanilla,0.99,0.10810810810810811,15
multiple,0.98,0.0297029702970297,15
vanilla,0.96,0.07692307692307693,16
multiple,0.98,0.0297029702970297,16
vanilla,0.98,0.125,17
multiple,0.99,0.029411764705882353,17
vanilla,0.97,0.09345794392523364,18
multiple,0.98,0.0297029702970297,18
vanilla,0.97,0.09345794392523364,19
multiple,0.98,0.0297029702970297,19
vanilla,0.98,0.10909090909090909,20
multiple,0.98,0.0297029702970297,20
