method,power,fdp,seedB
vanilla,0.58,0.04918032786885246,1
multiple,0.38,0,1
vanilla,0.45,0,2
multiple,0.49,0,2
vanilla,0.6,0.13043478260869565,3
multiple,0.43,0,3
vanilla,0.51,0.05555555555555555,4
multiple,0.4,0,4
vanilla,0.59,0.11940298507462686,5
multiple,0.45,0,5
vanilla,0.58,0.09375,6
multiple,0.46,0,6
vanilla,0.57,0.08064516129032258,7
multiple,0.41,0,7
vanilla,0.63,0.11267605633802817,8
multiple,0.43,0,8
vanilla,0.52,0.018867924528301886,9
multiple,0.46,0,9
vanilla,0.61,0.1527777777777778,10
multiple,0.38,0,10
vanilla,0.6,0.09090909090909091,11
multiple,0.4,0,11
vanilla,0.43,0.044444444444444446,12
multiple,0.43,0,12
vanilla,0.66,0.0958904109589041,13
multiple,0.41,0,13
vanilla,0.51,0.019230769230769232,14
multiple,0.41,0,14
vanilla,0.57,0.13636363636363635,15
multiple,0.37,0,15
vanilla,0.59,0.06349206349206349,16
multiple,0.4,0,16
vanilla,0.55,0.08333333333333333,17
multiple,0.38,0,17
vanilla,0.35,0,18
multiple,0.42,0,18
vanilla,0.58,0.03333333333333333,19
multiple,0.39,0,19
vanilla,0.54,0.01818181818181818,20
multiple,0.43,0,20
