method,power,fdp,seedB
vanilla,0.98,0.14782608695652175,1
multiple,0.99,0.04807692307692308,1
vanilla,0.98,0.09259259259259259,2
multiple,0.99,0.029411764705882353,2
vanilla,0.99,0.08333333333333333,3
multiple,0.99,0.038834951456310676,3
vanilla,0.98,0.04854368932038835,4
multiple,0.99,0.029411764705882353,4
vanilla,0.98,0.07547169811320754,5
multiple,0.99,0.05714285714285714,5
vanilla,1,0.16666666666666666,6
multiple,0.99,0.038834951456310676,6
vanilla,0.98,0.14782608695652175,7
multiple,0.99,0.029411764705882353,7
vanilla,0.97,0.0673076923076923,8
multiple,0.99,0.04807692307692308,8
vanilla,0.98,0.08411214953271028,9
multiple,0.99,0.038834951456310676,9
vanilla,1,0.18032786885245902,10
multiple,0.99,0.038834951456310676,10
vanilla,0.99,0.04807692307692308,11
multiple,0.99,0.019801980198019802,11
vanilla,1,0.13043478260869565,12
multiple,0.99,0.05714285714285714,12
vanilla,0.97,0.0761904761904762,13
multiple,0.99,0.04807692307692308,13
vanilla,0.96,0.102803738317757,14
multiple,0.99,0.029411764705882353,14
vanilla,0.97,0.11818181818181818,15
multiple,0.98,0.057692307692307696,15
vanilla,0.98,0.13274336283185842,16
multiple,1,0.07407407407407407,16
vanilla,0.99,0.10810810810810811,17
multiple,0.99,0.05714285714285714,17
vanilla,0.99,0.175,18
multiple,0.99,0.04807692307692308,18
vanilla,1,0.12280701754385964,19
multiple,0.99,0.029411764705882353,19
vanilla,1,0.13043478260869565,20
multiple,0.99,0.038834951456310676,20
